id,text
72,"สวัสดีค่ะ ขอความช่วยเหลือให้น้องสาวค่ะ🙏
ต้องการ #อาหารและเครื่องดื่ม ให้กับน้องๆและคนที่อยู่หอพักแถวญ.ว.ค่ะ 🥣 

📍พิกัด หอพักหญิง อภิญญากาน 54/96 ถนนนิพัทธ์สงเคราะห์ 3 (ข้างๆ ญ.ว. หลังอเมซอน)

เบอร์โทร : 098-028-**** (น้องสาวที่อยู่ในตึก)
เบอร์ผู้แจ้ง : 083-190-****

วันนี้ติดต่อน้องสาวไม่ได้แล้ว น่าจะไม่มีสัญญาณค่ะ 🥹"
73,ขอเสนอนโยบายหาเสียงให้พรรคประชาชนเสนอการสร้างศูนย์อพยพฉุกเฉินยามประสบภัยให้กระจายทั่วทั้งพื้นที่เสี่ยงครับ เห็นข่าวทางใต้น้ำท่วมหนักทุกปี หรือทางเหนือก็น่าจะใช้แผนเดียวกันได้ ในยามจำเป็นฉุกเฉินประชาชนจะได้รู้ทันที่ว่าควรจะอพยพไปที่ไหนไม่ใช่งงและตกใจจนทำอะไรไม่ถูก ทุกๆศูนย์ควรจะมีลานรับเฮลิคอปเตอร์หรือพาหนะขนส่งโดรนเพื่อส่งความช่วยเหลือเฉพาะหน้าด้วย...ในยามปรกติก็ใช้เป็นลานกิจกรรมสาธารณะหรือเปิดให้เอกชนเช่าเพื่อการแข่งขันหรือการแสดงเอารายได้มาซ่อมบำรุง เพื่อไม่ให้เกิดการทิ้งร้างไม่มีคนดูแล....ในเมื่อการแก้ไขโครงสร้างคันกั้นน้ำหรือระบายน้ำทั้งระบบใช้งบมากอุปสรรคเยอะก็ทำศูนย์อพยพแก้ไขเฉพาะหน้าไปก่อน
74,"ขอความช่วยเหลือค่ะ 🙏🙏🙏
ขอเสบียง ต้องการอาหารและน้ำ
49 ถนนเสน่หานุสรณ์ ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา 90110 (ตรงข้ามโรงแรมสากล)

บ้าน ผู้ใหญ่ 1 เด็ก 1 ผู้สูงอายุ 2 คน ช่วยเหลือเองได้ระดับนึง
ตอนนี้เสบียงหมด น้ำท่วมถึงชั้น 2
ขอรบกวนช่วยเหลือด่วนด้วยค่ะ

โทร  087-631-**** เบอร์ผู้ประสบภัย (อมรรัตน์)
โทร 083- 421-**** เบอร์ผู้ประสานงาน (แหวน)

https://maps.app.goo.gl/yJrk5Vt8HCLAcYVx9?g_st=ipc"
75,แล้ว ยังงัยต่อ
76,"#ขอความช่วยเหลือหน่อยค่ะ
#ต้องการอพยพ 
#หรือขอเสบียงสำหรับประทังชีพ
น้ำใกล้จะถึงชั้นสองแล้ว อาหารที่ตุนเริ่มจะหมดลงแล้ว มีผู้สูงอายุวัย 60  3 คน  ผช 2 คน ผญ 1 คน แมว 1 ตัวค่ะ
33 ซอยนิ่มหนูอุทิศ ถนนอนุสรณ์อาจารย์ทอง ต.หาดใหญ่ อ.หาดใหญ่ จ. สงขลา
พิกัดบ้าน 7.03134279920082, 100.47797174109006 
https://maps.app.goo.gl/RKuJLve9QkFiUQev5
โทร 089-654-****, 089-924-****

รบกวนด้วยค่ะ"
77,"🔔ขอความช่วยเหลือด่วนค่ะ 🔔
มีคนแก่อายุ86ปี มีโรคประจำตัว ติดอยู่บ้านชั้น2 (บ้านมีแค่2ชั้น)
บ้านเลขที่ 65/14 ซ.16 ราษฎ์อุทิศ ต้องการเจ้าหน้าที่เข้าช่วยเหลืออพยพด่วนเลยค่ะ 
เบอร์โทร: 085473**** (กิต-ผู้ประสบภัย)
❗️พิกัด https://maps.app.goo.gl/XAuUes9A5LCQ5onB9"
78,"🚩🚩ต้องการความช่วยเหลือด่วน🚩🚩
น้ำถึงชั้น 2 แล้ว ในบ้านมีผู้สูงอายุ 2 คน ตอนนี้ติดต่อไม่ได้
อาหารไม่มีแล้ว พิกัด บ้านเลขที่ 75 ซอย 1/1 ราษฎร์ยินดี อยู่ในซอยตัน
ติดต่อ 081-929**** หรือ 087-295****
หรือติดต่อ 086-410**** (อิง ลูกสาว ผู้แจ้งแทน)

พิกัดบ้าน
7°00'47.0""N 100°28'58.8""E
https://maps.app.goo.gl/oZ5m67Mza9nKmV3M8"
79,"🚨ขอความช่วยเหลืออพยพ ด่วนนนน🚨

น้องสาวและอีกหลายคน ติดอยู่ที่หอพัก 
#ซีเอ็มแมนชั่น1  ซ.1 ถ.สันติราราษฎร์ #หลังโรงเรียนพลวิทยา  

#ตอนนี้ต้องการอพยพและอาหาร น้องยังไม่ได้กินข้าว 4 วันแล้ว ขนมและน้ำกำลังหมด ทุกคนหิวมาก 🥹
ตอนนี้น้ำท่วมขึ้นชั้น2 แล้ว น้ำสูงมาก ติดต่อไม่ได้แล้ว บริเวณตรงนั่นมีหลายคน ในหอพักติดอยู่ประมาณ 20 กว่าคนค่ะ

#รบกวนหน่วยงานเข้าช่วยเหลือหน่อยนะคะ 🆘"
80,อยากให้ ส ส พื้นที่ ประชาสัมพันธ์ ให้ผู้ต้องการความช่วยเหลือ โดยเร็วเลยครับ ระบบคือระบบ แต่ตัวคนที่จะเข้าไปช่วยเอาคนออกมาลำบาก สิ่งที่ทำดีแล้ว ที่สำคัญ ใครจะเอาไปทำต่อให้เกิด ปย. สูงสุด ครับ ฝากช่วยพี่น้อง สงขลา หาดใหญ่ และ อีก หลายๆ จังหวัด ครับ
81,พรรคนี้เปิ้นทันสมัย..ใช้AI.ให้เกิดประโยชน์
82,สวัสดี​ค่ะ​ เยี่ยม​มาก​ค่ะ​
83,"🆘 ช่วยด้วยครับ ติดอยู่ในบ้าน🚨
251 ซ.ประชาสันติ ถ.นวลแก้ว ใกล้คลอง ร5 (ปากซอยเป็นร้าน ครัวภาวนา)
📍มีคนแก่ 2 (อายุ 90 และ 80)
📍เด็ก 1 ผู้ใหญ่ 2
📍081898**** ผู้แจ้ง
🙏🏻ขอบคุณมากครับ"
84,"🆘🆘 ต้องการอพยพด่วน 🆘🆘

❌ยังไม่ได้รับการช่วยเหลือ 
❌ขาดการติดต่อนาน 17 ชม แล้ว

บ้านเลขที่ 72 ซอยเพชรเกษม 27 (จาก ถ.เพชรเกษม เข้าซอยไป 200 เมตร บ้านขวามือ สีส้ม)

ติดอยู่ชั้น 2 จำนวน 3 คน มีผู้สูงอายุ 
ตอนนี้น้ำท่วมถึงชั้น 2 แล้ว 

089728**** (นุก ญาติอยู่ กทม)"
85,"นักศึกษา และเพื่อน 7-8คน 🚨ขอความช่วยเหลือ
092-353-****
092-510-****
099-408-****  
‼️พิกัด บ้านเช่า สีชมพู  ซอยหลัง เซเว่น 39 ถนน พลพิชัย ซอยวัดปลักกริม ต.คอหง อ.หาดใหญ่ จะ.สงขลา

ขอความช่วยเหลือ ติด 2-3วันเเล้ว สัญญาณมือถือโดนตัด ไม่มีอาหารและะน้ำดื่ม แบตตมือถือหมดเเล้ว"
86,"#ขอความช่วยเหลือด่วนค่ะ
40/17 ถ.รัถการ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110 รัถการคอมเพล็กซ์ และที่สะพานดำ
ติดอยู่ในบ้านชั้น3 น้ำท่วมขึ้นถึงชั้นสอง ตอนนี้คนติดอยู่ในบ้าน2คน  ไม่สามารถติดต่อใครได้เลยค่ะ
ที่สะพานดำจอดรถ มีน้องผู้ชายติดอยู่1คน อยู่คนเดียวค่ะ
ต้องการอพยพด่วนค่ะ ไม่มีอาหารสเบียงอะไรเลยค่ะ
เบอร์ติดต่อคนแจ้ง 061240**** (ญาติ)
เบอร์ผู้ประสบภัย 092646**** (ผู้ประสบภัย)
ขอความช่วยเหลือด่วนๆค่ะ อีกหลายครัวเรือนที่ติดอยู่ ไม่มีใครเข้าช่วยเหลือเลยค่ะตอนนี้"
87,"📍📍ขอความช่วยเหลือค่ะ📍📍

ตอนนี้น้ำกำลังขึ้น จะถึงชั้น 2 แล้วค่ะ
ต้องการอพยพครับ

📍บ้านในซอยตรงข้ามโรงแรมต้นอ้อย อยู่แถวคลอง ร.5 บ้านเลขที่ 7 ซอย 23 คลอยเตย ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา (ซอยเดียวกับร้านครูจวง) 

มีผู้สูงอายุ ชาย 1 หญิง 1 และสุนัข 1

ทุกบ้านต้องการอพยพค่ะ 
https://maps.app.goo.gl/3U9jz9dfqDw8hJCb7?g_st=al
062851****
#คลองร5
#หาดใหญ่ 
#สงขลา"
88,"🆘🆘มีคนติดอยู่บนหลังคารวมกันประมาณ15คน
พิกัด ชุมชนสัจกุล บ้านเลขที่ 73/309 ถนนรัถการ ซอย 7/2 ม.1 ต.คลองแห ใต้สะพานสัจจกุล ชุมชนทางรถไฟเก่า  080136**** 🆘🆘"
89,"SOS   ขอความช่วยเหลือค่ะ😭😭😭😭บ้านเป็นซอยตัน มองเห็นยากมาก. 
เขต 8 ซอย 7 ถนนราษฎร์อุทิศ บ้านเลขที่ 59-60 หลังโรงแรมวีเวิลด์ มีคนติดอยู่ในบ้าน ชั้นลอย ผู้ป่วยติดเตียง 1 คนชรา 3 เด็ก 1 และอีก 4 คน  ติดยุ5 วันแล้ว  โทร 095438****.   095959**** 
098090****,,,084098**** รบกวนช่วยด้วยนะค่ะ แบตหมด อาหารหมดแล้วคะ"
90,"🆘ขอความช่วยเหลือด่วนมากค่ะ🆘
เพื่อนของหนูติดอยู่บนหลังคาบ้านตั้งแต่เมื่อคืน และไม่สามารถติดต่อเพื่อนได้แล้ว มีคนอยู่3คนตอนนี้น้ำขึ้นเกินชั้น 2 แล้ว ติดอยู่บนหลังคา
ที่อยู่:บ้านเลขที่ 34 ซอยหมู่บ้านจันทร์เกษม ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 90110

081957**** ช่างแก้ว(พ่อของเพื่อน แบตใกล้จะหมดแล้ว)
ต้องการอพยพด่วนค่ะ
รบกวนขอความช่วยเหลือ ด่วนที่สุด ค่ะ‼️"
91,"📌ขอความช่วยเหลือด่วน!!!😭😭😭 ตั้งแต่เมื่อวานจนตอนนี้น้ำขึ้นเต็มชั้น2 
มีคนติดในบ้าน 4 คนค่ะ
♥️มีคนแก่ 1 ป่วยโรคหัวใจ 
บ้านเลขที่ 50/5 ถ.นิพัทธ์สงเคราะห์ 1ซ.2/2 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 
📍พิกัด หลังเทศบาลนครหาดใหญ่ใกล้ร้านก๋วยเตี๋ยวต้นม่วง
โทร:062829****
รบกวนช่วยการแชร์ให้หน่อยนะคะ🙏"
92,ยอดเยี่ยมมากครับ ไม่เอาแบบยืนโชว์ ผัดข้าว แจกของ แล้วกลับนอนเรินนะครับ
93,ตอนนี้ระบบเป็นแบบนี้ค่ะ คนใช้เยอะหรืออย่างไรลองตรวจสอบนะคะ
94,"🚩รบกวนขอความช่วยเหลือด้วยค่ะ ต้องการอพยพ น้ำขึ้นถึงชั้นสองแล้วค่ะ

📍พิกัด บ้านเลขที่ 18 ถ.โชคสมาน5 ซ.19 ต.หาดใหญ่ อ.หาดใหญ่ จังหวัดสงขลา
https://maps.app.goo.gl/Fexuzb8ba25QkZeHA?g_st=il

📍พิกัด บ้านเลขที่ 27 ถ.โชคสมาน5 ซ.14 ต.หาดใหญ่ อ.ห่ดใหญ่ จ.สงขลา (มีผู้สูงอายุติดอยู่ในบ้าน 3 คน มีโรคประจำตัว) https://maps.app.goo.gl/U7PBf81nLmHXibSE9?g_st=ipc

ในพื้นที่มีคนติดอยู่เป็นจำนวนมาก ตอนนี้ยังไม่มีเจ้าหน้าที่เข้าไปเลยค่ะ 🙏

ผู้แจ้ง 087-632**** มุก 
ผู้ขอรับความช่วยเหลือ 086-956****
087-395****

ขอบคุณค่ะ 🙏"
95,"🆘🆘ขอความช่วยเหลือต้องการจะอพยพด่วนค่ะ  🆘🆘

มีผู้สูงอายุ 2 คน เด็กเล็ก 1 คน ผู้ใหญ่ 3 คน 

📍บ้านเลขที่ 5 ซ.จันทสุวรรณ ต.ควนลังอ.หาดใหญ่ จ.สงขลา  

น้ำท่วมถึงพื้นชั้น 2 แล้วค่ะ น้ำกับอาหารใกล้หมด ไม่มีน้ำมีไฟใช้ติดอยู่ 3 วันแล้วค่ะ
ยังไม่มีหน่วยงานไหนเข้าถึง

เบอร์ติดต่อ อาย - 081963****

https://maps.app.goo.gl/4paoxgF4Bit3CoAKA?g_st=ipc"
96,"‼️ขอความช่วยเหลือด่วนค่ะ‼️

1. ต้องการอพยพออกจากบ้าน
2. เด็ก 3  ผู้ใหญ่ 8
3. น้ำมิดบ้านชั้น 1 แล้ว (หน้าบ้านท่วมมิดหัว)
4. ที่อยู่ : หลัง สายัณฟาร์มปลา 
ตรงป่ากัน คลองเเห 68/76 ม.5 ถ.ประชาชื่นใจ 
5. ชื่อผู้แจ้ง : จอย (082-642****)
6. **พิกัด (google map)**

ติดต่อ… 
082-642**** จอย
086-478**** จูเนียร์ 
06-4464-**** เเจง
063-915**** เจนนี่"
97,"#น้ำท่วมหาดใหญ่ บ้านเลขที่ 116 และ 122 (ติดกัน) 
ซ.22 โชคสมาน5

โลเคชั่นบ้าน: https://maps.app.goo.gl/q5TdHNmY8nsGwMTv9?g_st=ipc 

🚨 ทั้งหมด 10คน เด็ก3 ผู้ใหญ่7

ตอนนี้ไม่แน่ใจว่าปีนไปตึกหลังบ้านแล้วยัง เพราะติดต่อใครไม่ได้เลยเข้าวันที่ 2 แล้ว เพื่อนๆที่ติดต่อได้ ก็ไม่มีใครสามารถเข้าถึงระแวกนั้นได้เลย

📍ตึกกระจกติดกับหลังบ้านเลยค่ะ เป็นตึกสำนักงานกรุงเทพประกันชีวิต ถ.สัจกุล หากมาจาก รพ.ศิครินทร์ หรือสนามกีฬากลาง ลงสะพานมาตึกจะอยู่ตรงตีนสะพานสัจกุลค่ะ และหลังตึกจะเป็นบ้านแม่ค่ะ

โลเคชั่นตึก: https://maps.app.goo.gl/2dkiV7pCd97FVbNy9?g_st=il

สมาชิก10 คน มีชื่อ กาน โกไข่ เอฟ เมย์ เซน แซน มิลิน เครือ พิช จะจ๋า ค่ะ 

🚨เบอร์ติดต่อ
แม่ 094-464-****
จ๋า 091-895-**** (หลาน)
โกไข่ 081-978-****
เอฟ 095-464-**** (พี่ชาย)"
98,"🆘❗ ขอความช่วยเหลือเร่งด่วนค่ะ
⛔️ต้องการ: อพยพออกจากพื้นที่
- โซนที่อยู่ หมู่บ้านรติวิลล่า
- คนในบ้าน: ผู้หญิง 2 คน ผู้ชาย 2 คน ล่าสุดที่ติดต่อวันนี้ เวลา19.45น. 
☎️ เบอร์โทร : 
098670**** (เบอร์แม่)
093-575-**** (ลูกสาว)
089877**** (เบอร์พ่อ)

📍ที่อยู่: บ้านเลขที่ 9 หมู่ 1 หมู่บ้านรติวิลล่า ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา
https://maps.app.goo.gl/Ve1eJBoc1em4KABT9?g_st=ipc

🚨ในหมู่บ้านมีคนติดอยู่ในบ้านเยอะ"
99,โซนนี้เค๊าขอความช่วยเหลือช่วยเข้าไปดูให้หน่อย
100,"รบกวนขอความช่วยเหลือหน่อยค่ะ🙏🙏
ซุปเปอร์ซูมแมนชั่น เลียบริมคลองร.1 หาดใหญ่ มีคนติดอยู่ด้านในประมาณ 14 คนค่ะ ติดต่อ คุณทาม 098018****"
101,ตอนนี้แต่ละจังหวัด ควรสำรวจบ้านตัวเอง เพื่อไม่ให้เกิดปัญหาเรื่องการระบายน้ำถ้าเกิดเหตุแบบนี้ค่ะ
102,"🚨 ขอช่วยเหลืออพยพน้องชายได้ไหมคะ ถ้าหากไม่ได้ขออาหารมาส่งที่ศิลาอพาร์ทเม้นท์ โชคสมานคุณ ก็ได้ค่ะ ตอนนี้50 คนติดอยู่ในอาคาร อดข้าวอดน้ำมา4วันแล้วค่ะ 🚨

ตั้งแต่น้ำเริ่มท่วมยังไม่มีหน่วยงานที่สามารถเข้าไปได้เลยค่ะ ด้วยเพราะกระแสน้ำที่แรงเป็นจุดที่เข้าถึงยากที่สุด เข้าใจที่สุดเลยค่ะ  ตอนนี้น้องขึ้นที่สูงได้ตึกประมาณ 4 ชั้นยังพอหนีน้ำได้ แต่อาหารและน้ำที่หมดไปหลายวัน ตอนนี้ได้เพียงแต่รองน้ำฝนกิน ร่างกายเริ่มอ่อนเพลียกันแล้ว ขอความช่วยเหลือด้านอาหารด้วยค่ะ 😭

ทุกอย่าง ค่อยๆเป็น ค่อยๆไป นะกัส ขอให้อดทนไว้

📍ศิลา อพาร์ทเม้นท์ #โชคสมานคุณ"
103,ขอบคุณพรรคประชาชนที่ทำงานอย่างมีระบบ
104,"ขอความช่วยเหลือค่ะ
เส้นหน้าควน-บ้านพรุ
หมู่บ้านฟ้าใส 2(ก่อนถึงหมู่บ้านอีซีโอ)
บ้านหลังแรกขวามือ
ต้องการอพยพออกด่วนจำนวน 20กว่าคน
น้ำขึ้นสูงมากตอนนี้น้ำถึงชั้น 2 บนสุดตอนนี้อยู่ไม่ได้แล้วไม่ได้รับการช่วยเหลือมา 4 วันแล้ว081541****,087290****
ขอบคุณค่ะ"
105,"‼️‼️🚨🚨ขอความช่วยเหลือค่ะ‼️‼️🚨🚨

บ้านเลขที่ 216 ซอย14 รัตนอุทิศ บ้านตรงข้ามยิม ไม่รู้เปนไงบ้าง  ติดต่อญาติในพื้นที่ไม่ได้ มีผู้ป่วยต้องฟอกไตด้วยค่ะ

https://maps.app.goo.gl/8gNf7AFa5xxCAbC57?g_st=ipc

บ้านเลขที่ 207 ซอย.กัลยาเทพ ตำบลหาดใหญ่ มี8คนรอความช่วยเหลือ มีเด็กเลกด้วย

https://maps.app.goo.gl/Ga1pJp8m2W7JftnL8?g_st=ipc"
106,ขอความช่วยเหลือด่วนๆ ด้วยครับ
107,ขออัพเดทรายชื่อออนไลน์ในศูนย์อพยพ หน่อยได้ค่ะติดต่อญาติไม่ได้ พ่อแม่เป็นห่วงมากๆ ช่วยด้วยค่ะ
108,"ขอความช่วยเหลือด่วน‼️‼️📌
ซอยถนนจันทน์ประทีป ไม่ได้รับการช่วยเหลือไม่มีอาหารมา 4 วัน 

ขอความช่วยเหลือ‼️‼️ บ้านเลขที่ 108 ถนนจันทร์ประทีป เส้นจันทร์วิโรจติดคลอง. 
มีคุณพ่ออยู่กับคุณแม่ 

***📌คุณแม่ที่พึ่งผ่าตัดหัวใจมา. 
***📌ติดต่อไม่ได้เลยค่ะน้ำจะถึงชั้นสองแล้ว

รบกวนหน่วยงานที่เกี่ยวข้องเข้าช่วยเหลือและรับออกมาหน่อยนะคะ 
ติดต่อ081294**** , 09 3759 **** 
แต่โทรไม่ไม่ติดเลยค่ะ ‼️‼️‼️‼️
#น้ำท่วมหาดใหญ่"
109,ขอให้ปลอดภัยทุกคนค่ะ
110,"น้ำขึ้นชั้นสองแล้วคับ

เส้นนวลแก้ว หลังตลาดสมอลล์ 

❗️บ้านเลขที่ 52 ซ.1วุฒิธานี (ถนนเส้นหลังตลาดสมอลล์ คลอง ร.5 | ซอยข้างสนามฟุตบอลแบล็กบ๊อกซ์ ) อ.หาดใหญ่

ชื่อ: โบ๊ต 098224****

คนในบ้าน: ผู้ใหญ่ 2 เด็ก2 (12)/(10)
ระดับน้ำ: ท่วมถึงชั้น2แล้ว
จุดสังเกตุ : ซอยข้างสนามฟุตบอลblackbox เข้าซอย1 ตรงมาประมาณ80เมตรสุดซอย  เจอฝนังบ้านสีเทาเลี้ยวขวา หลังแรกเป็นซอยตัน 
⛔️ต้องการ: นำผู้ประสบภัยออกมาครับ
ติดต่อ: 098224**** (ผู้แจ้ง)(โบ๊ต)

หน้าบ้าน มีไฟถนนสองดวง ตามรูป

พิกัด พิกัด
https://maps.app.goo.gl/HTMAiEHe9Vi7T2ig6?g_st=ipc"
111,ช่วยเคสนี้ด้วยจ้า
112,"📌📌ขอความช่วยเหลือด่วนค่ะ 📌📌
🆘ต้องการอพยพด่วน🆘
ติดอยู่ที่บ้านจำนวน 2 คน กับน้องหมา 2ตัว ตอนนี้น้ำข้างนอกระดับหน้าอก ไม่มีที่สูงให้ขึ้นไปอยู่ได้แล้ว ตอนนี้อยู่บนกรงน้องหมา
📍ติดต่อ : 
คิม 095027**** 
ซิม 087399****
📍191/19 ม.1 ซอย ช.วัสดุก่อสร้าง ต.ทุ่งลาน อ.คลองหอยโข่ง จ.สงขลา 90230

https://maps.app.goo.gl/dp6gP4ZhS2BNyZY78?g_st=ipc"
113,"ฝากด้วยครับ เพื่อนติดอยู่ รบกวนขอความช่วยเหลือชื่อหนู
หน่อย
1.https://maps.app.goo.gl
/vZD1Ud4YTaw5FWtx8?g_st=ipc
2. ชื่อหนู /แป๊ะแหว่ง
3.เป็นเคสผู้ใหญ่ 2คน เป็นหญิง1ชายวัยชรา 1 มีโรคประจำตัว
4.ระดับน้ำมิดชั้น 1 กำลังขึ้นชั้น2
5. ที่อยู่ 115/6 ถ.ผดุงภักดี ตรงข้ามโรงแรมสิงห์โกลเด้นเพส ต.หาดใหญ่
อ.หาดใหญ่ จ
ส่งขลา
6. จุดสังเกต:ตรงข้ามโรงแรมสิงห์
น
โกลเด้นเพส
7.ต้องการอพยพด่วน เพราะน้ำสูง
ขึ้นเรื่อย
8.ไม่มีน้ำ อาหาร มา4วันแล้ว
9.เบอร์เพื่อนผู้แจ้ง : 099426****
*เพิ่มเติม และในโรงแรมสิงห์
โกลเด้นเพส มีคนติดอยู่เป็นจำนวน
มาก ขาดน้ำ ขาดอาหาร ประมาณ"
114,ช่วยด้วยค่ะ.ขอความช่วยเหลืออพยพค่ะถนนศรีภูวานาถสีแยกไทอาคารซอยหลังร้านขายล้อยางบริสโตนบ้านสองชั้นกำลังท่วมชั้นสองผู้ใหญ่กับเด็กสองคนขอความช่วยเหลือก้วยค่ะกำลังแย่สัญญาลักษณ์ผ้าสีแดงผูกหน้าบ้านชั้นสองแล้ว062516****ขอบคุณมากๆๆค่ะ(34 ถ.ศรีภูวนารถ อยู่หลังร้านสหยางไทย ใกล้ ๆ ดับเพลิง  แยกไทยอาคาร)
115,"🆘 ขอความช่วยเหลือให้
“ น้องสะใภ้ ”
🙏🙏🙏

ผู้ประสบภัย 
สวย หลักเมือง 
เบอร์โทร 081372****  46/10 ซอย 7/1 ราษฏร์อุทิศ  หาดใหญ่   
“ อพยพ 3 คน  ”

ขอความช่วยเหลือ
1. อพยพด้วยเรือ
2. ขาดแคลนอาหาร 
3. อพยพ 3 คน 
ผู้ใหญ่ 2 คน
เด็ก 1 คน ( อายุ 14 ปี )

พิกัด GPS 
https://maps.app.goo.gl/W283bYnK3qkWFYJq6"
116,"🚨ขอความช่วยเหลืออพยพคนหน่อยครับ🚨

1) พิกัด : https://maps.app.goo.gl/uTKAmVe5cV3kU99U9?g_st=ipc
    ตรงข้ามบ้านเลขที่ 55-65 ซอยถนนสุทธิพัชระ ซอยตรงข้ามโรงแรมบีทู ( เขต 8 ) อำเภอหาดใหญ่
    มีผู้ใหญ่อายุ 50+ 1 คนกับผู้สูงอายุ 2 คน 🚨 ผู้สูงอายุต้องการยาความดันด้วยครับ 🚨
    นาย ไพโรจน์ ตันติวัฒนกุล 
    นางสาว รณิดา ตันติวัฒนกุล และผู้สูงอายุอีก 1 คน
    ไม่สามารถติดต่อได้เลย มา 2 วันแล้วครับ คาดว่าแบตอาจจะหมด

2) พิกัด : https://maps.app.goo.gl/kAmRfPcRVVZUPKTc6
    บ้านเลขที่ 95 ซอยราษฎร์อุทิศ 30/2 เกือบท้ายซอย ( เขต 8 ) อำเภอหาดใหญ่
    มีผู้ใหญ่อายุ 50+ 2 คนกับเด็กเล็กอีก 3 คน ครับ
    ติดต่อ : นาย นันธวัฒน์ ธนากูลฐานิส เบอร์โทร : 081-957 ****
              : นางสาว ปนัดดา ธนากูลฐานิส เบอร์โทร : 093-576 ****"
117,"🆘🆘🆘

🆘 ต้องการอพยพด่วนคะ
ครอบครัวน้องสาว 4 ชีวิต
ติดอยู่ชั้น 2 เมื่ิอ 24/11
คาดว่าน้ำน่าจะสูงขึ้น…ขาดการติดต่อ

15 ม.2 ซ.ไพศาลอุทิศ9 ต.ควนลัง อ.หาดใหญ่ สงขลา 90110

https://maps.app.goo.gl/7AetKppf3BVJzd2RA?g_st=afm"
118,"#SoS    #ขอความช่วยเหลือด่วนค่ะที่บ้านเลขที่10 #ถนนสันติราษฎร์ #หลังที่ว่าการอำเภอหาดใหญ่ #มีคุณยายวัย96 และเด็ก ๆน้ำสูงถึงชั้นสองแล้วค่ะ แถวนั้นคนติดอยู่เต็มเลยคะ  082-059**** 🙏
https://goo.gl/maps/cnihYx2mhg6LXhaq7?g_st=al"
119,"1.ระดมทุ่นลอยน้ำ สำหรับนำมาทำสะพานเดินลำเลียงคน ซ้าย3ก้อน ขวา3ก้อน เรียงยาวตามแนวถนน ผูกกับเสาไฟฟ้า
2.กำหนดจุดพื้นที่สูงสำหรับรับคนที่ขนย้ายออกมา และเป็นที่พักพิง
3.เรือและเจ็ตสกีช่วยกันลากทุ่นลอยน้ำเข้าไปทีละซอย จากจุดใกล้ที่พักพิงออกไปทีละซอย
4.ขนย้ายคนออกมา ให้หมด
5.ย้ายทุ่นลอยไปยังซอยอื่นๆ
6.ทำซ้ำกับจุดพักพิงอื่นๆ"
120,"🆘❗ ขอความช่วยเหลือเร่งด่วนค่ะ
⛔️ต้องการ: อพยพออกจากพื้นที่
- โซนที่อยู่หลังโรงเรียน ญว.
- คนในบ้าน: ผู้หญิง 1 คน เวลาล่าสุดที่ติดต่อมา 17.55น. วันที่ 24

☎️ เบอร์โทร : 087-632-****

📍ที่อยู่: 145/1 ถนนนิพัทธฺสงเคราะห์2 ซอย3 บ้านจะอยู่ใกล้นิพัทธฺสงเคราะห์4
https://maps.app.goo.gl/WR5xQ8xt1DdZwq2g6?g_st=ipc"
121,นักคิด นักแก้ไข นักพัฒนา ต้องพรรคส้มการเมืองสมัยใหม่
122,พี่สาวติดในอาคารพานิชย์3ชั้นไปไหนไม่ได้ การสื่อสารตัดขาดขาดแคลนอาหารซ.2วุฒืธานี ต.คิหงส์
123,เด็กเล็ก ป่วย ยังรอคนไปช่วย ค่ะ ต.ควนลัง ม.1 คลอง ร.1 โกดังเข้าไปลึก ออกมาไม่ได้ ขอยากับน้ำ ก่อนก็ได้ นมเด็กไม่มีแล้ว
124,ช่วยคนหาดใหญ่
125,"**ต้องการความช่วยเหลือด่วนค่ะ
รบกวนอพยพแม่และน้องสาวค่ะ 
น้ำขึ้นชั้น2แล้ว แม่และน้องสาวติดต่อไม่ได้  ชุมชนสะพานดำ 73/60 ซ.1 ต.คลองแห ม.1  น้ำขึ้นถึงชั้น2 ไม่ได้กินข้าวหลายวันค่ะ"
126,"ขอความช่วยเหลือด่วนค่ะ 🙏

🕹️ท่าเคียนซอย7 บ้านเลขที่15 หมู่ 1 ต.ควนลัง อ.หาดใหญ่ จ.สงขลา 

 มีเด็ก12ปี ผู้ใหญ่ 2คนค่ะ 🙏และทุกๆคนในซอย  น้ำขึ้นถึงชั้น 2 แล้วค่ะ ไม่มีที่นอนแล้ว 😢เป็นห่วงทุกคนมากค่ะตอนนี้มีผู้ใหญ่เพิ่มค่ะและมีเด็กอ่อนด้วยค่ะเป็นห่วงมากๆค่ะ ตอนนี้ไม่สามารถติดต่อใครได้แล้วค่ะ ขอความกรุณาหน่วยงานเข้าช่วยเหลือด้วยค่ะ 🆘ต้องการอพยพด่วนค่ะ ขอบคุณค่ะ🙏"
127,สุดยอด รอบนี้ ภาคใต้จะต้องเป็น #สีส้ม 🧡🧡🧡
