tweet_id,tweet_text,true_text_info,true_text_human,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,token_in_use,token_out_use,latency_seconds
913843711909429248,.@ASPCA: .ASPCA deploys response team to help animals impacted by #HurricaneMaria #St. Croix https://t.co/tr97kxlF5k https://t.co/9Z8cnwg5ke,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,725,27,6.435953855514526
910024744925360129,@AlexNavarini advice/opinion? Hurricane Irma has us having to wait until next month for my son to see a specialist… https://t.co/NnVdVDBJuW,not_informative,not_humanitarian,affected_individuals,informative,affected_individuals,139,715,19,1.1257779598236084
880923905740775424,"Mora Road expected to be open this weekend, allowing access to Rialto Beach - https://t.co/vHdoWeU3H4 https://t.co/3Gneh6M7nY",not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,125,719,23,1.4340612888336182
911636378060025858,Help #RebuildPuertoRico!#HurricaneMaria #PRStrong #UnidosPorPR https://t.co/3OFS2t9KzH,informative,other_relevant_information,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,86,710,27,2.3925890922546387
905749396280762368,Hurricane Irma path UPDATE: ‘Very powerful eyewall!’ – forecaster’s SHOCK Florida warning https://t.co/fcee74YVmb https://t.co/YShQ2XErNp,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,137,721,34,2.9702255725860596
909466093370175488,#IRMA NFL : There goes cameronnewton! What. A. Run. #KeepPounding https://t.co/Ks7jPbknJj (via Twitter‚Ä¶ https://t.co/hmiLgKRJmn,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,129,726,19,1.432812213897705
928038419825086466,Bilingual PreK @EdgeEagles New student from Puerto Rico “la playa” - the beach @GregJWolcott @yadimendoza22 https://t.co/nfiVRgPZng,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,131,720,9,1.2451202869415283
912396397240045570,@realDonaldTrump how about sending the aid for #PuertoRicoRelief already?!? #HurricaneMaria #desperateneed https://t.co/fo4Ub1vTXx,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,717,27,2.01652193069458
921502001590099969,"RIGHT NOW: A sample of the 80,000+ photos Tennessee Civil Air Patrol has taken in Puerto Rico. #WATE @6News https://t.co/HlNDwyo0Ga",not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,131,716,20,2.1956655979156494
922939951418953729,Montana firm's $300 million repair contract in Puerto Rico raises questions https://t.co/if4AX8yU41,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,99,702,20,0.7999446392059326
921462391426240512,RT @PuertoRicoPUR: Stars unite for Puerto Rico relief https://t.co/cyR4parhaV á½¤Fá¼¿Dá¼»6á¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7 https://t.co/PjOHq5hb7d,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,756,27,1.330049753189087
917795236595863552,"11 dead, thousands homeless as wildfires torch California wine country https://t.co/n4OrOaOgEV #Heatwave #Wildfires https://t.co/H1EmUrnzjF",informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,139,716,13,1.1715431213378906
905677390021406720,"Hurricane Harvey: ""leaves a trail of unprecedented destruction."" Irma: Hold my beer, boy. Jose: ¡Saca las chelas! https://t.co/00wksNqlp1",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,137,719,19,0.7175071239471436
911624231867133953,"Strong earthquake rocks Oaxaca, Mexico https://t.co/GH1MtKhjVR https://t.co/a2vLq9uG9k",informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,86,709,20,1.547907829284668
913616388740153346,"Hurricane Maria, Puerto Rico - RED WINE ! Thank You Pitbull &amp; Jennifer Lopez https://t.co/TCvtnX4p79 https://t.co/RZLdNxCyJa",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,128,719,27,2.4116199016571045
912460997603999744,"Hurricane Maria aggravates beach erosion from Irma, Matthew https://t.co/u76qRl57MA https://t.co/srfnwtpVbE",informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,107,711,23,2.104520082473755
909437598170574848,Toronto couple recounts their horrifying ordeal during Hurricane Irma. https://t.co/hNd9OCAmDO https://t.co/0VieOyKLPE,informative,other_relevant_information,affected_individuals,informative,affected_individuals,118,709,19,0.9103617668151855
901697605851336704,RT @EmilyLo011: Currently stuck on Monroe.... R.I.P my truck... #HurricaneHarvey https://t.co/9f2UmEN1cg,informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,104,710,19,1.2325026988983154
909721584486813696,"NEW: ""David's Monday Morning Musings, Post-Irma"" ... https://t.co/11632u71kJ https://t.co/sLlwD6byK8",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,100,714,19,1.2153558731079102
906004179516362753,8-year-old relocates to Waco after escaping Hurricane Harvey's wrath https://t.co/jvxMPbnh5M https://t.co/bzKuWtYLBj,informative,other_relevant_information,affected_individuals,informative,affected_individuals,116,715,20,1.0076828002929688
906927849340366850,Preparing for Irma. I have 45 trees in my yard. Praying all limbs and trees stay attached/rooted. ὤF https://t.co/mA5bPeWPUr,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,124,717,19,1.024904489517212
914886154402615296,RT @DrAlim: Ave MARIA! Seen from the space station- horizon to horizon- nothing but storm https://t.co/aLlViO5Eqi,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,113,710,20,1.023956537246704
910090444125519874,#is434 on Irma. Wordcloud shows the places that are affected. Most frequently re-tweeted user is ABC (746 re-tweet… https://t.co/tmigtbwD2w,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,139,718,21,1.4593360424041748
923796193670336512,Motorcycle crash sparked 350-acre fire in Cleveland National Forest https://t.co/vX3DF4iPfd #california https://t.co/C6GKpnzZg4,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,127,715,20,1.448756456375122
869991489245388801,God bless Mora she turns into a good person https://t.co/UumFWIWokd,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,67,696,19,1.102757453918457
917820061758263296,LA News Biggest California Wildfires of All Time https://t.co/gZzDCxhVXD https://t.co/ZlTrWwlaOq,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,96,708,19,1.0654516220092773
907718677247623169,I would expect this to be higher after #Harvey and #Irma #DisasterRecovery https://t.co/jBpVln6gpH,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,98,709,19,0.7315101623535156
909469971469733889,RT @ed_bleakney: Irma Racks up damage pile of boat's missing through out Gulf and all caribbean islands https://t.co/QJuVsbBzBU,informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,127,715,18,1.368481159210205
905914849322045440,How does the potential economic impact of Hurricane Harvey compare with Katrina and Rita? https://t.co/RK16uTPrW1 https://t.co/7vS8q6w034,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,137,716,21,1.3042075634002686
909414646670557184,#IRMA NFL : RT Browns: Big day for this guy. #CLEvsBAL https://t.co/9xf5uX4a5K (via Twitter… https://t.co/JkO7t1XjiR,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,116,726,19,0.8909125328063965
913939214747742208,Lost weekend: How Trumpâ€™s time at his golf club hurt the response to Hurricane Maria https://t.co/lOy5lkSXOD https://t.co/dRmh18CuI1,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,134,717,19,1.7329785823822021
909728995159113728,Texas Cities Face Housing Crunch in Wake of Harvey... https://t.co/6PnsPNPjcO #Infobotz https://t.co/5tFG5Eki49,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,111,715,23,0.7774856090545654
928017403421769731,@letsmakeadeal how about a cruise to Puerto Rico? https://t.co/A7kmnodJLe,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,73,699,10,4.91590142250061
911826482523197440,@DrTorresLSU Thank you! https://t.co/4OQXjP9NBYâ€¦ #hurricanemaria #PRStrong #puertorico #timetoshine https://t.co/eg5TznUaJz,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,125,731,19,2.7401585578918457
919688548323864577,"RT @crossmaker316: California on Fire: Death Toll Rises, Smoke Delays Flights Out of State https://t.co/UcmD3pfIlp https://t.co/0Msv7Gt4c5",informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,138,724,22,2.7842657566070557
911968623232737280,#Israel @IDFrescue in #MexicoEarthquake our prayers and our hearts with you #Mexico á¼žEá¼Ÿ1á½¤Fá¼Ÿ2á¼ŸD https://t.co/skiaQyc72o,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,128,729,19,1.2267634868621826
907272871965188096,"Hurricane trash pile, removal costs could reach staggering levels https://t.co/r2ztTgmw4s https://t.co/74ea4nFUUK",informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,113,710,23,2.2442378997802734
914104822131040256,"Rocked by the quake, #Mexico's #economy could get a boost from the rebuilding https://t.co/cmc9m0JlVE https://t.co/HUHgeQmFDG",informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,125,718,20,1.947136402130127
928007930682556416,Puerto Rico's Challenges After Hurricane Strengthen Case Against The Jones Act https://t.co/Rfd0fyduky #energy https://t.co/d3EliC0Qha,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,134,714,19,1.4232850074768066
906476295864946689,My Kids and I Tried to Escape Hurricane Harvey — It Was Impossible #fitnessworldabs https://t.co/AQuopElKmO https://t.co/FH6NgsplWm,informative,affected_individuals,affected_individuals,informative,affected_individuals,131,717,19,1.330155849456787
910073512202731520,Co-op Bank backs funds for #coops hit by hurricanes Harvey and Irma and the Asia floods @icacoop‚Ä¶ https://t.co/FUCvrsXsZH,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,123,714,18,3.4975240230560303
907190244579188736,New Article: #HurricaneHarvey: Impact on Oil and Gas an Open Question https://t.co/YoKLGP6ZZT https://t.co/HrWFxwu7Yv,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,117,715,20,1.944040060043335
909853195064823808,Co-op crews will not stop their efforts to restore power until the last member who can receive it is restored.‚Ä¶ https://t.co/eFHRkW5OCN,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,137,712,23,1.021209716796875
909770991672455168,#Mobilehomes battered but largely intact after #Irma - https://t.co/I9llFClJm2 #manufacturedhomes https://t.co/xPNaOkEkkv,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,716,27,2.6449527740478516
910525628536856577,Trump sent his condolences at Mexico after the earthquake https://t.co/1P6R84UMyN,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,81,698,19,1.3296854496002197
928252715410616320,RT @InfoAlDesnudo: Breaking News: Puerto Rico is destroyed https://t.co/NGPSExfyA8 https://t.co/dKq9YDWULR,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,106,714,23,1.2291185855865479
923413762018824192,"Fire crews struggled to douse the enormous blaze, San Bruno, California, Sept 9, 2010. (Michael Sah/AP Photo) https://t.co/z6MH7YemGd",informative,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,133,718,23,1.9453043937683105
929204183965818880,Deaths spike in #PuertoRico as many question Maria death toll #PuertoRico'sgovernment https://t.co/CcEXCLrVnj https://t.co/ac5u6kt2Ri,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,133,720,22,1.4892630577087402
922811476896759809,Hurricane Maria: School safety evaluated in Puerto Rico https://t.co/TRW5OaVHeH https://t.co/9wOnx9bKHw,informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,103,712,23,1.05366849899292
929993504662720512,"7.3 MAGNITUDE EARTHQUAKE HITS IRAN-IRAQ; MANY KILLED, THOUSANDS INJURED. https://t.co/BnsJS2pmus https://t.co/7UBHXQBoRg",informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,120,733,13,3.8839874267578125
910141442907131904,A lot of flood-damaged cars expected to hit the market after #Harvey and #Irma. How you can protect yourself:… https://t.co/hPo59sdgbz,informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,134,715,19,1.227778673171997
904644969985478656,Harvey Extreme Flooding and Rescue Pasadena TX - 8/26/2017 https://t.co/lvb2WxpxoU https://t.co/bfBZ4NUoJs,informative,other_relevant_information,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,106,719,28,1.7409641742706299
922819431692201984,"In Puerto Rico, a shortage of tarps and electricity means the misery continues forâ€¦ https://t.co/jlfl7PtmHH https://t.co/rfVPcFmQT6",informative,other_relevant_information,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,133,718,23,0.8911142349243164
870389707418599426,Bangladesh: Rohingya Refugees Suffer After-Effects of Cyclone Mora https://t.co/oIzv5sCNRq https://t.co/2eTtlYcDuI,informative,affected_individuals,affected_individuals,informative,affected_individuals,114,719,18,0.8683741092681885
909769464337588225,$LIGA fully sustainable and disaster resistant living environments. #Irma #Harvey https://t.co/sVJcLfOR2E https://t.co/mT0PZbHuyD,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,129,719,19,0.7731318473815918
909868372808126464,https://t.co/Mb1WAhs7mV Zika spread: Rubio asks HHS to prepare for spread after Irma https://t.co/FOQvAXSGI4,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,108,715,20,1.1409094333648682
918276213205909504,Half of California is on fire and my flight keeps getting delayed https://t.co/Q4WnsgFOy8,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,89,700,19,0.8170409202575684
919575390028468225,Family Reunited As Dog Survives California Wildfire:https://t.co/2ZyKdjCIwD https://t.co/hjVrh8Y9tR,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,99,713,38,2.438697099685669
909798174268755968,Fort Myers TV Station Brought In Over 200 People During Irma https://t.co/RhFKJjkwqS https://t.co/wGvw0vjycC,informative,other_relevant_information,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,108,714,27,2.279049873352051
921364937661976576,Pence Promises Long-Term Help for Storm-Stricken Puerto Rico https://t.co/jtFScwf3a6 https://t.co/RypJ6RrhLG,informative,other_relevant_information,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,108,713,28,1.0634703636169434
916256592701607937,"#HarvestMoon, setting in Puerto Rico's autumn equinox; 180o from the Sun in ecliptic â€“ or celestial â€“ longitude. á¼Ÿ5á¼Ÿ7 https://t.co/RAsgxjvCrH",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,149,729,19,1.522165060043335
922557506894909440,U.S. Hospitals Wrestle With Shortages of Drug Supplies Made in Puerto Rico https://t.co/kanwi25OHu https://t.co/hfUHlStCqc,informative,infrastructure_and_utility_damage,other_relevant_information,informative,other_relevant_information,122,713,20,1.0277986526489258
910751822587056128,Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,123,709,20,1.01491379737854
909796523713609728,RT @rightwingwatch: Lance Wallnau Suggests Hurricane Irma Was Unable To Damage Trump’s Florida Properties Because…… https://t.co/9OWHJlHERz,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,139,714,19,2.4610774517059326
909916209235222529,Tennessee guardsman springs into action after Irma slams St.¬ Martin https://t.co/s1u54LWOuJ https://t.co/MNua3R4Jy3,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,116,716,27,1.6122400760650635
904469110028951552,#AlleyTheatre sustains heavy damage from #HurricaneHarvey2017. https://t.co/kelcbVL7ob https://t.co/aukvV8PXQF,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,110,714,27,1.288470983505249
922552757202096128,"Puerto Rico, our stores open for the moment. Hurry up, take 20% OFF on all Christmas!!! https://t.co/4K2UBKyqqb",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,111,712,26,1.8057091236114502
930005173799354368,Iran earthquake damage video: Horror aftermath as fears grow for Iraq after deadly quake https://t.co/uwJxqeZ37k https://t.co/pDhPdVGu1s,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,715,22,1.9437222480773926
921870499029827585,Google's Project Loon working with AT&amp;T to get basic wireless services to Puerto Rico https://t.co/gQfJzm4Mm5 https://t.co/syk9QSZcCS,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,137,719,14,4.607569456100464
910647323260342272,HUB clients in Puerto Rico who have been affected by Hurricane #Maria should please call 787.641.2738 for claims. https://t.co/VHUhgOZSmn,informative,affected_individuals,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,714,27,1.1293940544128418
905710030837747712,RT @MrScottEddy: Why This #Hurricane Season Seems So Catastrophic https://t.co/ytAhkH4EjX #Weather #Irma https://t.co/nZ7qe86UzR,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,128,723,19,1.0231833457946777
915994582621523969,RT @ABC7Bri: How you can Help Puerto Rico tomorrow with @ABC7News https://t.co/qQZt1g5SsD,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,89,708,27,0.9407339096069336
915995090316750848,RT @business: Drugmakers in storm-battered Puerto Rico must now ride out the recovery https://t.co/kUnS6250lA https://t.co/WFpLm3eKs6,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,133,718,20,2.582266330718994
901650362410688513,"RT @zachrogers03: Prayers needed in Rockport, we took quite a blow #Harvey https://t.co/F7nm1ElXQU",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,98,710,19,0.8548753261566162
917847260200886275,The Latest: Trump vows help in fighting California wildfires https://t.co/J4sSqS08l9 https://t.co/kpBn5N429n,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,108,711,11,6.656566381454468
911721159791538176,Family members of someone missing say the Lord's Prayer #MexicoEarthquake https://t.co/Y16X1qUpaq,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,97,702,35,0.9414913654327393
905731867067932673,PIA's National director in Texas: Harvey 'didn't discriminate' when wreaking havoc https://t.co/AuRncPjPb9 https://t.co/5YW7LrNuvG,informative,infrastructure_and_utility_damage,other_relevant_information,informative,other_relevant_information,130,720,20,4.38898229598999
923642736300961799,@LeBatardShow Have you seen this insanity on the Calle De Cristo in Puerto Rico?!?!? ὣ1ὣ1ὣ1 https://t.co/53D6kmB1cg,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,115,723,51,14.716178894042969
908570575278190592,"Awe crap, they're real! https://t.co/jdcIhtjvZR https://t.co/hsx9jmUvea",not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,71,708,19,1.4063763618469238
921396519386927105,Insured losses from #fires in CA have topped $1B and are expected to rise https://t.co/jKCUN3upfl #climatechange https://t.co/PUGzS9i0aY,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,136,720,20,3.1040756702423096
921363636479774720,Senate Democrats Doubt Validity of Puerto Rico Death Toll https://t.co/8niXv1W46k https://t.co/1dAUakTrUM,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,105,712,20,2.86672043800354
910772909509136385,"As Hurricane #Maria pulls northwest today it will cross over Irma's track, north of the Dominican Republic. https://t.co/LgWY8FvZFP",informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,131,711,20,1.1032164096832275
927629227964420097,@goyatae that happened to me some days before hurricane maria in plaza del caribe https://t.co/xo19s1tn1C,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,105,707,19,1.0945048332214355
913192315094814720,Today in Brevard County. Photos by Patrick Bailey: https://t.co/3Q2Po5CuGd #hurricanemaria https://t.co/LJgRIM50UU,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,114,716,22,0.9496860504150391
909460471014604800,"Operation Blue Roof helps protect Irma-damaged homes in Fort Myers, Lee, Collier counties https://t.co/UXU73uZNvi https://t.co/Mmlzin5ukF",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,716,28,1.636423110961914
904692950780846082,"RT @callerdotcom: Harvey 2017: Homeless shelter up, running after storm https://t.co/qEaWdeIwYc https://t.co/Lsni63MJ63",informative,affected_individuals,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,119,716,27,1.6399235725402832
905400513201446914,Texas Seeks to Improve Health-Care Access for Harvey Survivors https://t.co/dIOeouLhLd https://t.co/cKk2KEMtzY,informative,other_relevant_information,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,110,713,27,1.3040595054626465
904536937431781376,RT @ms_rechell: Stiletto...In Texas it's more than a shoe it's an attitude @Flotus #Harvey #TexasStrong https://t.co/4nCWygEdmk,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,127,718,19,1.8825204372406006
922010177330663425,New Mental Health and Recovery Efforts For Puerto Rico - The Bronx #recoverymentalhealth https://t.co/Xae9WpebN3 https://t.co/0CHEnfYBnl,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,715,27,7.483750343322754
913029994175193088,"#Lee has a massive eye. #Maria, now a tropical storm, not looking as healthy as it once did. https://t.co/TLiDgBGuhh",not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,116,710,20,7.984893083572388
931583111728697344,⭕ ANCIENT ARTIFACTS SAVED FROM DEADLY EARTHQUAKE HOLD CLUES TO MYSTERIES OF IRAQ'S PAST https://t.co/oBcij9pnbi https://t.co/sUxhsKMhXv,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,135,736,20,8.907368183135986
913057937492504576,Thanks @DEAHOUSTONDiv to help us in this difficult situation #hurricanemaria #puertorico #greatful âœŒá¼°E https://t.co/YgburAf68B,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,722,27,4.69149112701416
905691435378372609,"Hurricane Irma brings fear, gas shortages to Key West https://t.co/aCbDNtIwjT https://t.co/MM0ITabipg",informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,101,711,21,1.2470173835754395
909894624898101248,Some NOAA imagery of Summerland Key (near Keywest) where those cars had been parked for Irma https://t.co/qsFN8S7MTD,informative,vehicle_damage,vehicle_damage,informative,vehicle_damage,116,709,34,1.8032808303833008
910792007039225857,"AT&amp;T offers free calls, texting to keep those impacted by Mexico earthquake connected https://t.co/3HxugdHL60 https://t.co/unLsuwbYYS",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,715,27,1.8344488143920898
916085122830446592,RT @DailyCaller: Puerto Rico Will Run Out Of Money By The End Of The Month https://t.co/IxvZJIUapb https://t.co/qPoPlib1Gr,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,122,716,19,2.7542917728424072
916108230698336256,Asking for prayers for Puerto Rico. I have family there and spirits are very low. People unable to work.... https://t.co/qaxLEkqf5c,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,131,710,19,5.5294153690338135
905618345822695424,Last Saturday these kiddos raised $50 for hurricane Harvey! Bravo https://t.co/cTHWXHJ0Ci,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,89,700,27,1.126187801361084
909492167713988610,Give to the #UNT Student Emergency Fund to support students affected by #Harvey and #Irma. https://t.co/h6hfARXyzx https://t.co/UMCzMgPPZO,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,719,27,2.0480988025665283
921529194730983424,RT @wilfredodiazPR: @NewsfromJEA Thanks for support PUERTO RICO ἟5἟7 #PRStrong GOD BLESS JEA ἟A἟8 https://t.co/C6swj8bkIj,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,121,730,19,0.9565775394439697
912417752023011328,Together we are stronger #StrongerTogether #HurricaneMaria @YoSoyDUSA Here is how you can help https://t.co/80q2ks0Sz4,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,712,26,4.505761623382568
909879689610743810,.@CityofVeniceFL fishing pier closed pending Irma damage inspection https://t.co/R8jF1GzZnM @HeraldTribune https://t.co/pXumzN8Pub,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,130,719,24,1.1944949626922607
911903780765126657,Read Full Article at https://t.co/ifcAknae3g https://t.co/OT8hEi0EVg https://t.co/NA8aXIEXak,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,92,715,19,1.332106113433838
909935930861146113,Cam was a great helper picking up the yard debris that Irma left behind https://t.co/lscWA0g05l,informative,rescue_volunteering_or_donation_effort,not_informative,not_informative,not_humanitarian,95,702,19,2.1560893058776855
912346586910425088,The Institute's main parking area and Library after HurricaneMaria #HuracÃ¡nMarÃ­a 09/25/2017 https://t.co/U2QuyA7UhA,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,117,716,23,3.9143974781036377
905409873076043781,Hurricane Harvey Wrecked Their Wedding Plansthen A Man Who | https://t.co/DDkko1Dr2W | #Faith https://t.co/4AZbS7vP0b,informative,infrastructure_and_utility_damage,not_informative,not_informative,not_humanitarian,117,720,19,1.564807653427124
923585029946540035,World Series starring native sons is a bright light for still darkened Puerto Rico https://t.co/VgPRfU8m50 https://t.co/ilhC3ZvnLd,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,130,714,19,1.0726487636566162
905388945395118081,Irma joins Harvey in weather catastrophe crossover - Find out more: https://t.co/Kl3Ng7P4qA https://t.co/QdjDQw9o1P,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,115,714,20,1.104313611984253
906737204449476609,Another Video: Nana Tornado Defends Afia Schwarzenegger In A â€œVerbal Intercourseâ€ â€“ Watch!!! https://t.co/TyKkhN5bIP https://t.co/aKmsNSLLz2,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,146,732,19,2.0556278228759766
909706382378717184,"Hurricane Irma Linked to Climate Change? For Some, a Very ‚ÄòInsensitive‚Äô Question. #Major #Trumpadministration‚Ä¶ https://t.co/UTBAZrkESV",informative,other_relevant_information,not_informative,not_informative,not_humanitarian,140,719,19,1.4833955764770508
913116029156339713,#Dominica's Prime Minister pleads for #aid: https://t.co/dLoivYUtoV #HurricaneMaria https://t.co/XWU1RM0rOu,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,107,713,27,1.126232385635376
922720646559404033,And Puerto Rico waited weeks without US Support https://t.co/TiXniiJrC4,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,71,695,27,1.323657751083374
930002028365049856,No Kyrgyzstanis among victims of #earthquake in #Iran https://t.co/eNTqG5WNZ0 https://t.co/LBP7OsXK1S,informative,injured_or_dead_people,other_relevant_information,informative,other_relevant_information,101,713,20,0.8978002071380615
907756518535294976,Couldn't be prouder of this demo team helping our #community. #TeamGranite #Harvey https://t.co/GaZnaFNuLA,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,106,709,27,1.0242772102355957
