tweet_id,tweet_text,true_text_info,true_text_human,agent1_predicted_info,agent2_predicted_category,final_predicted_info,final_predicted_category,tweet_text_char_count,token_in_use,token_out_use,agent1_latency_seconds,agent2_latency_seconds,latency_seconds
878771202046783489,@TheTideDrew Mora says hi https://t.co/XgHV9NmVUK,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,49,338,27,0.3899083137512207,0.0,0.3899083137512207
909930121645182979,"anyways, vrsaci didn't die with irma but with maría...... https://t.co/XPldnNdr4z",informative,injured_or_dead_people,not_informative,,not_informative,not_humanitarian,81,347,27,0.4096856117248535,0.0,0.4096856117248535
904319292606468096,Zion Responds to Hurricane Harvey https://t.co/1upnQPpgvL https://t.co/mMyV4VT4g9,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,81,349,27,0.40541958808898926,0.0,0.40541958808898926
909734745755537409,#Robert Clergerie Womens Irma Combat Boot https://t.co/bpBrq4zlor https://t.co/AV6wMak5Yj,informative,rescue_volunteering_or_donation_effort,not_informative,,not_informative,not_humanitarian,90,352,27,0.40334033966064453,0.0,0.40334033966064453
905499072731197440,Let's keep building the stack! Bring you Hurricane Harvey donations to JBK 133. #wtamu #gobuffs #wtamuc2c https://t.co/edY68RgLmf,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,834,54,0.38339853286743164,0.40375614166259766,0.7871546745300293
905685837362458624,"Hurricane Irma ""...could be something not good""? An unusually cautious statement from the usually outspoken Trump. https://t.co/UUt8BCkUcc",informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,138,349,27,0.3508288860321045,0.0,0.3508288860321045
905488224977534977,Helping Humanity 1 dollar at a time. #HurricaneHarvey #AVIDleadsTheWay #HuskiesForHumanity https://t.co/z7mSYDOW7r,informative,rescue_volunteering_or_donation_effort,not_informative,,not_informative,not_humanitarian,114,358,27,0.36561036109924316,0.0,0.36561036109924316
909830241954254849,P3 had questions about Irma and produced this. Child led learning #strathNQT #strathPGDE https://t.co/xLdbtlQuTW,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,112,351,27,0.41084861755371094,0.0,0.41084861755371094
910225493877813249,"Work ongoing to repair damage to #edistobeach post Irma. Lots of sand, barriers out of place @ABCNews4 #chstrfc #chs https://t.co/6hNdGGgQPg",informative,rescue_volunteering_or_donation_effort,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,140,832,50,0.331942081451416,0.37921833992004395,0.71116042137146
920769750162014208,A Symbol of Hope: #American #Flag Survives Unscathed from #California Wildfires - https://t.co/1CLWZ8KTui https://t.co/0SIJcVbWZ2,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,129,364,27,0.36821484565734863,0.0,0.36821484565734863
905457230748807168,#Obama finally decided to visit victims of #HurricaneHarvey https://t.co/DThk4YF6HT,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,83,342,27,0.34365296363830566,0.0,0.34365296363830566
910172911939538944,HHS' Price visits #Florida days after eight seniors die in sweltering nursing home https://t.co/m7swJywWCk #Irma https://t.co/GaoalwanwJ,informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,136,828,49,0.34790468215942383,0.36774134635925293,0.7156460285186768
923361135268696064,"Thank you, @novak1016 , for transporting Westbrook's donations for Puerto Rico today! #NovakandParker https://t.co/TdlZrlKuYH",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,822,54,0.34790968894958496,0.40495824813842773,0.7528679370880127
908657931880685569,Why the response to Harvey and Irma could cause bigger disasters https://t.co/1JC5juUIPZ https://t.co/pEOrkstIF9,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,112,352,27,0.3413982391357422,0.0,0.3413982391357422
907576011449147392,Immigrants face impossible choices in the aftermath of Hurricane Harvey https://t.co/Owg2neCCSZ https://t.co/VhBINRTVIP,informative,affected_individuals,not_informative,,not_informative,not_humanitarian,119,348,27,0.3715200424194336,0.0,0.3715200424194336
913843711909429248,.@ASPCA: .ASPCA deploys response team to help animals impacted by #HurricaneMaria #St. Croix https://t.co/tr97kxlF5k https://t.co/9Z8cnwg5ke,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,842,54,0.31342649459838867,0.40326571464538574,0.7166922092437744
910024744925360129,@AlexNavarini advice/opinion? Hurricane Irma has us having to wait until next month for my son to see a specialist… https://t.co/NnVdVDBJuW,not_informative,not_humanitarian,informative,affected_individuals,informative,affected_individuals,139,820,47,0.37412190437316895,0.312558650970459,0.6866805553436279
880923905740775424,"Mora Road expected to be open this weekend, allowing access to Rialto Beach - https://t.co/vHdoWeU3H4 https://t.co/3Gneh6M7nY",not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,125,830,50,0.3389003276824951,0.37760472297668457,0.7165050506591797
911636378060025858,Help #RebuildPuertoRico!#HurricaneMaria #PRStrong #UnidosPorPR https://t.co/3OFS2t9KzH,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,86,353,27,0.4121131896972656,0.0,0.4121131896972656
905749396280762368,Hurricane Irma path UPDATE: ‘Very powerful eyewall!’ – forecaster’s SHOCK Florida warning https://t.co/fcee74YVmb https://t.co/YShQ2XErNp,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,137,832,48,0.36971020698547363,0.31208276748657227,0.6817929744720459
909466093370175488,#IRMA NFL : There goes cameronnewton! What. A. Run. #KeepPounding https://t.co/Ks7jPbknJj (via Twitter‚Ä¶ https://t.co/hmiLgKRJmn,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,129,369,27,0.4100768566131592,0.0,0.4100768566131592
928038419825086466,Bilingual PreK @EdgeEagles New student from Puerto Rico “la playa” - the beach @GregJWolcott @yadimendoza22 https://t.co/nfiVRgPZng,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,131,363,27,0.4040672779083252,0.0,0.4040672779083252
912396397240045570,@realDonaldTrump how about sending the aid for #PuertoRicoRelief already?!? #HurricaneMaria #desperateneed https://t.co/fo4Ub1vTXx,informative,rescue_volunteering_or_donation_effort,not_informative,,not_informative,not_humanitarian,130,357,27,0.4066941738128662,0.0,0.4066941738128662
921502001590099969,"RIGHT NOW: A sample of the 80,000+ photos Tennessee Civil Air Patrol has taken in Puerto Rico. #WATE @6News https://t.co/HlNDwyo0Ga",not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,131,830,48,0.35685229301452637,0.359677791595459,0.7165300846099854
922939951418953729,Montana firm's $300 million repair contract in Puerto Rico raises questions https://t.co/if4AX8yU41,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,99,346,27,0.3365747928619385,0.0,0.3365747928619385
921462391426240512,RT @PuertoRicoPUR: Stars unite for Puerto Rico relief https://t.co/cyR4parhaV á½¤Fá¼¿Dá¼»6á¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7á¼Ÿ5á¼Ÿ7 https://t.co/PjOHq5hb7d,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,138,391,27,0.3315742015838623,0.0,0.3315742015838623
917795236595863552,"11 dead, thousands homeless as wildfires torch California wine country https://t.co/n4OrOaOgEV #Heatwave #Wildfires https://t.co/H1EmUrnzjF",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,139,828,49,0.4230942726135254,0.39162111282348633,0.8147153854370117
905677390021406720,"Hurricane Harvey: ""leaves a trail of unprecedented destruction."" Irma: Hold my beer, boy. Jose: ¡Saca las chelas! https://t.co/00wksNqlp1",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,137,361,27,0.32030296325683594,0.0,0.32030296325683594
911624231867133953,"Strong earthquake rocks Oaxaca, Mexico https://t.co/GH1MtKhjVR https://t.co/a2vLq9uG9k",informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,86,351,27,0.3814668655395508,0.0,0.3814668655395508
913616388740153346,"Hurricane Maria, Puerto Rico - RED WINE ! Thank You Pitbull &amp; Jennifer Lopez https://t.co/TCvtnX4p79 https://t.co/RZLdNxCyJa",informative,rescue_volunteering_or_donation_effort,not_informative,,not_informative,not_humanitarian,128,363,27,0.3259272575378418,0.0,0.3259272575378418
912460997603999744,"Hurricane Maria aggravates beach erosion from Irma, Matthew https://t.co/u76qRl57MA https://t.co/srfnwtpVbE",informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,107,814,48,0.39763975143432617,0.3054778575897217,0.7031176090240479
909437598170574848,Toronto couple recounts their horrifying ordeal during Hurricane Irma. https://t.co/hNd9OCAmDO https://t.co/0VieOyKLPE,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,118,351,27,0.40997838973999023,0.0,0.40997838973999023
901697605851336704,RT @EmilyLo011: Currently stuck on Monroe.... R.I.P my truck... #HurricaneHarvey https://t.co/9f2UmEN1cg,informative,vehicle_damage,informative,vehicle_damage,informative,vehicle_damage,104,816,46,0.3661673069000244,0.34015512466430664,0.706322431564331
909721584486813696,"NEW: ""David's Monday Morning Musings, Post-Irma"" ... https://t.co/11632u71kJ https://t.co/sLlwD6byK8",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,100,360,27,0.31064915657043457,0.0,0.31064915657043457
906004179516362753,8-year-old relocates to Waco after escaping Hurricane Harvey's wrath https://t.co/jvxMPbnh5M https://t.co/bzKuWtYLBj,informative,other_relevant_information,informative,affected_individuals,informative,affected_individuals,116,820,47,0.40947556495666504,0.30736374855041504,0.7168393135070801
906927849340366850,Preparing for Irma. I have 45 trees in my yard. Praying all limbs and trees stay attached/rooted. ὤF https://t.co/mA5bPeWPUr,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,124,359,27,0.3421645164489746,0.0,0.3421645164489746
914886154402615296,RT @DrAlim: Ave MARIA! Seen from the space station- horizon to horizon- nothing but storm https://t.co/aLlViO5Eqi,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,113,353,27,0.3441426753997803,0.0,0.3441426753997803
910090444125519874,#is434 on Irma. Wordcloud shows the places that are affected. Most frequently re-tweeted user is ABC (746 re-tweet… https://t.co/tmigtbwD2w,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,139,361,27,0.31932520866394043,0.0,0.31932520866394043
923796193670336512,Motorcycle crash sparked 350-acre fire in Cleveland National Forest https://t.co/vX3DF4iPfd #california https://t.co/C6GKpnzZg4,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,127,828,50,0.3161911964416504,0.29985594749450684,0.6160471439361572
869991489245388801,God bless Mora she turns into a good person https://t.co/UumFWIWokd,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,67,338,27,0.37139463424682617,0.0,0.37139463424682617
917820061758263296,LA News Biggest California Wildfires of All Time https://t.co/gZzDCxhVXD https://t.co/ZlTrWwlaOq,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,96,351,27,0.37138867378234863,0.0,0.37138867378234863
907718677247623169,I would expect this to be higher after #Harvey and #Irma #DisasterRecovery https://t.co/jBpVln6gpH,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,98,350,27,0.3206946849822998,0.0,0.3206946849822998
909469971469733889,RT @ed_bleakney: Irma Racks up damage pile of boat's missing through out Gulf and all caribbean islands https://t.co/QJuVsbBzBU,informative,vehicle_damage,informative,vehicle_damage,informative,vehicle_damage,127,816,46,0.40877199172973633,0.30823302268981934,0.7170050144195557
905914849322045440,How does the potential economic impact of Hurricane Harvey compare with Katrina and Rita? https://t.co/RK16uTPrW1 https://t.co/7vS8q6w034,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,137,361,27,0.3196907043457031,0.0,0.3196907043457031
909414646670557184,#IRMA NFL : RT Browns: Big day for this guy. #CLEvsBAL https://t.co/9xf5uX4a5K (via Twitter… https://t.co/JkO7t1XjiR,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,116,366,27,0.31969547271728516,0.0,0.31969547271728516
913939214747742208,Lost weekend: How Trumpâ€™s time at his golf club hurt the response to Hurricane Maria https://t.co/lOy5lkSXOD https://t.co/dRmh18CuI1,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,134,360,27,0.38321542739868164,0.0,0.38321542739868164
909728995159113728,Texas Cities Face Housing Crunch in Wake of Harvey... https://t.co/6PnsPNPjcO #Infobotz https://t.co/5tFG5Eki49,informative,other_relevant_information,informative,affected_individuals,informative,affected_individuals,111,822,47,0.3094639778137207,0.3015933036804199,0.6110572814941406
928017403421769731,@letsmakeadeal how about a cruise to Puerto Rico? https://t.co/A7kmnodJLe,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,73,341,27,0.39670348167419434,0.0,0.39670348167419434
911826482523197440,@DrTorresLSU Thank you! https://t.co/4OQXjP9NBYâ€¦ #hurricanemaria #PRStrong #puertorico #timetoshine https://t.co/eg5TznUaJz,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,125,376,27,0.34170007705688477,0.0,0.34170007705688477
919688548323864577,"RT @crossmaker316: California on Fire: Death Toll Rises, Smoke Delays Flights Out of State https://t.co/UcmD3pfIlp https://t.co/0Msv7Gt4c5",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,138,844,49,0.33374571800231934,0.32459378242492676,0.6583395004272461
911968623232737280,#Israel @IDFrescue in #MexicoEarthquake our prayers and our hearts with you #Mexico á¼žEá¼Ÿ1á½¤Fá¼Ÿ2á¼ŸD https://t.co/skiaQyc72o,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,128,370,27,0.34336233139038086,0.0,0.34336233139038086
907272871965188096,"Hurricane trash pile, removal costs could reach staggering levels https://t.co/r2ztTgmw4s https://t.co/74ea4nFUUK",informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,113,814,50,0.40218424797058105,0.3699159622192383,0.7721002101898193
914104822131040256,"Rocked by the quake, #Mexico's #economy could get a boost from the rebuilding https://t.co/cmc9m0JlVE https://t.co/HUHgeQmFDG",informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,125,361,27,0.3156595230102539,0.0,0.3156595230102539
928007930682556416,Puerto Rico's Challenges After Hurricane Strengthen Case Against The Jones Act https://t.co/Rfd0fyduky #energy https://t.co/d3EliC0Qha,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,134,356,27,0.3794577121734619,0.0,0.3794577121734619
906476295864946689,My Kids and I Tried to Escape Hurricane Harvey — It Was Impossible #fitnessworldabs https://t.co/AQuopElKmO https://t.co/FH6NgsplWm,informative,affected_individuals,not_informative,,not_informative,not_humanitarian,131,358,27,0.37346386909484863,0.0,0.37346386909484863
910073512202731520,Co-op Bank backs funds for #coops hit by hurricanes Harvey and Irma and the Asia floods @icacoop‚Ä¶ https://t.co/FUCvrsXsZH,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,123,818,54,0.2982964515686035,0.4129328727722168,0.7112293243408203
907190244579188736,New Article: #HurricaneHarvey: Impact on Oil and Gas an Open Question https://t.co/YoKLGP6ZZT https://t.co/HrWFxwu7Yv,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,117,358,27,0.36592769622802734,0.0,0.36592769622802734
909853195064823808,Co-op crews will not stop their efforts to restore power until the last member who can receive it is restored.‚Ä¶ https://t.co/eFHRkW5OCN,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,137,818,50,0.33912158012390137,0.30033206939697266,0.639453649520874
909770991672455168,#Mobilehomes battered but largely intact after #Irma - https://t.co/I9llFClJm2 #manufacturedhomes https://t.co/xPNaOkEkkv,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,820,50,0.3044703006744385,0.30692052841186523,0.6113908290863037
910525628536856577,Trump sent his condolences at Mexico after the earthquake https://t.co/1P6R84UMyN,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,81,341,27,0.3435018062591553,0.0,0.3435018062591553
928252715410616320,RT @InfoAlDesnudo: Breaking News: Puerto Rico is destroyed https://t.co/NGPSExfyA8 https://t.co/dKq9YDWULR,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,106,356,27,0.3435089588165283,0.0,0.3435089588165283
923413762018824192,"Fire crews struggled to douse the enormous blaze, San Bruno, California, Sept 9, 2010. (Michael Sah/AP Photo) https://t.co/z6MH7YemGd",informative,rescue_volunteering_or_donation_effort,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,133,830,50,0.30611634254455566,0.4071390628814697,0.7132554054260254
929204183965818880,Deaths spike in #PuertoRico as many question Maria death toll #PuertoRico'sgovernment https://t.co/CcEXCLrVnj https://t.co/ac5u6kt2Ri,informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,133,832,49,0.29442834854125977,0.2832648754119873,0.5776932239532471
922811476896759809,Hurricane Maria: School safety evaluated in Puerto Rico https://t.co/TRW5OaVHeH https://t.co/9wOnx9bKHw,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,103,814,50,0.370898962020874,0.30862879753112793,0.679527759552002
929993504662720512,"7.3 MAGNITUDE EARTHQUAKE HITS IRAN-IRAQ; MANY KILLED, THOUSANDS INJURED. https://t.co/BnsJS2pmus https://t.co/7UBHXQBoRg",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,120,848,49,0.33736181259155273,0.38188958168029785,0.7192513942718506
910141442907131904,A lot of flood-damaged cars expected to hit the market after #Harvey and #Irma. How you can protect yourself:… https://t.co/hPo59sdgbz,informative,vehicle_damage,not_informative,,not_informative,not_humanitarian,134,357,27,0.29929089546203613,0.0,0.29929089546203613
904644969985478656,Harvey Extreme Flooding and Rescue Pasadena TX - 8/26/2017 https://t.co/lvb2WxpxoU https://t.co/bfBZ4NUoJs,informative,other_relevant_information,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,106,832,54,0.39289188385009766,0.4087080955505371,0.8015999794006348
922819431692201984,"In Puerto Rico, a shortage of tarps and electricity means the misery continues forâ€¦ https://t.co/jlfl7PtmHH https://t.co/rfVPcFmQT6",informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,133,828,50,0.30788612365722656,0.3109462261199951,0.6188323497772217
870389707418599426,Bangladesh: Rohingya Refugees Suffer After-Effects of Cyclone Mora https://t.co/oIzv5sCNRq https://t.co/2eTtlYcDuI,informative,affected_individuals,informative,affected_individuals,informative,affected_individuals,114,828,47,0.41066908836364746,0.32601046562194824,0.7366795539855957
909769464337588225,$LIGA fully sustainable and disaster resistant living environments. #Irma #Harvey https://t.co/sVJcLfOR2E https://t.co/mT0PZbHuyD,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,129,360,27,0.3356635570526123,0.0,0.3356635570526123
909868372808126464,https://t.co/Mb1WAhs7mV Zika spread: Rubio asks HHS to prepare for spread after Irma https://t.co/FOQvAXSGI4,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,108,818,48,0.3073861598968506,0.30400657653808594,0.6113927364349365
918276213205909504,Half of California is on fire and my flight keeps getting delayed https://t.co/Q4WnsgFOy8,not_informative,not_humanitarian,informative,affected_individuals,informative,affected_individuals,89,792,47,0.30843520164489746,0.3148174285888672,0.6232526302337646
919575390028468225,Family Reunited As Dog Survives California Wildfire:https://t.co/2ZyKdjCIwD https://t.co/hjVrh8Y9tR,informative,missing_or_found_people,informative,affected_individuals,informative,affected_individuals,99,820,47,0.3553955554962158,0.3611571788787842,0.716552734375
909798174268755968,Fort Myers TV Station Brought In Over 200 People During Irma https://t.co/RhFKJjkwqS https://t.co/wGvw0vjycC,informative,other_relevant_information,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,108,820,54,0.40591979026794434,0.40932631492614746,0.8152461051940918
921364937661976576,Pence Promises Long-Term Help for Storm-Stricken Puerto Rico https://t.co/jtFScwf3a6 https://t.co/RypJ6RrhLG,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,108,356,27,0.32024145126342773,0.0,0.32024145126342773
916256592701607937,"#HarvestMoon, setting in Puerto Rico's autumn equinox; 180o from the Sun in ecliptic â€“ or celestial â€“ longitude. á¼Ÿ5á¼Ÿ7 https://t.co/RAsgxjvCrH",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,149,371,27,0.3142404556274414,0.0,0.3142404556274414
922557506894909440,U.S. Hospitals Wrestle With Shortages of Drug Supplies Made in Puerto Rico https://t.co/kanwi25OHu https://t.co/hfUHlStCqc,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,122,820,50,0.37332630157470703,0.3394761085510254,0.7128024101257324
910751822587056128,Keele's Dr Ian Stimpson has been on @BBCBreakfast this morning speaking about the Mexico earthquake https://t.co/TjbzFMdIyy,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,123,352,27,0.3043346405029297,0.0,0.3043346405029297
909796523713609728,RT @rightwingwatch: Lance Wallnau Suggests Hurricane Irma Was Unable To Damage Trump’s Florida Properties Because…… https://t.co/9OWHJlHERz,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,139,355,27,0.3832423686981201,0.0,0.3832423686981201
909916209235222529,Tennessee guardsman springs into action after Irma slams St.¬ Martin https://t.co/s1u54LWOuJ https://t.co/MNua3R4Jy3,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,116,826,54,0.3571462631225586,0.3976576328277588,0.7548038959503174
904469110028951552,#AlleyTheatre sustains heavy damage from #HurricaneHarvey2017. https://t.co/kelcbVL7ob https://t.co/aukvV8PXQF,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,110,826,50,0.34546947479248047,0.3146235942840576,0.6600930690765381
922552757202096128,"Puerto Rico, our stores open for the moment. Hurry up, take 20% OFF on all Christmas!!! https://t.co/4K2UBKyqqb",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,111,355,27,0.30744433403015137,0.0,0.30744433403015137
930005173799354368,Iran earthquake damage video: Horror aftermath as fears grow for Iraq after deadly quake https://t.co/uwJxqeZ37k https://t.co/pDhPdVGu1s,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,826,50,0.30696606636047363,0.31046056747436523,0.6174266338348389
921870499029827585,Google's Project Loon working with AT&amp;T to get basic wireless services to Puerto Rico https://t.co/gQfJzm4Mm5 https://t.co/syk9QSZcCS,not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,830,54,0.34664368629455566,0.4642932415008545,0.8109369277954102
910647323260342272,HUB clients in Puerto Rico who have been affected by Hurricane #Maria should please call 787.641.2738 for claims. https://t.co/VHUhgOZSmn,informative,affected_individuals,informative,affected_individuals,informative,affected_individuals,137,832,47,0.3768799304962158,0.3225061893463135,0.6993861198425293
905710030837747712,RT @MrScottEddy: Why This #Hurricane Season Seems So Catastrophic https://t.co/ytAhkH4EjX #Weather #Irma https://t.co/nZ7qe86UzR,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,128,367,27,0.3897719383239746,0.0,0.3897719383239746
915994582621523969,RT @ABC7Bri: How you can Help Puerto Rico tomorrow with @ABC7News https://t.co/qQZt1g5SsD,informative,rescue_volunteering_or_donation_effort,not_informative,,not_informative,not_humanitarian,89,351,27,0.47028422355651855,0.0,0.47028422355651855
915995090316750848,RT @business: Drugmakers in storm-battered Puerto Rico must now ride out the recovery https://t.co/kUnS6250lA https://t.co/WFpLm3eKs6,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,133,363,27,0.40602755546569824,0.0,0.40602755546569824
901650362410688513,"RT @zachrogers03: Prayers needed in Rockport, we took quite a blow #Harvey https://t.co/F7nm1ElXQU",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,98,353,27,0.3930196762084961,0.0,0.3930196762084961
917847260200886275,The Latest: Trump vows help in fighting California wildfires https://t.co/J4sSqS08l9 https://t.co/kpBn5N429n,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,108,355,27,0.39209675788879395,0.0,0.39209675788879395
911721159791538176,Family members of someone missing say the Lord's Prayer #MexicoEarthquake https://t.co/Y16X1qUpaq,informative,missing_or_found_people,not_informative,,not_informative,not_humanitarian,97,344,27,0.35529136657714844,0.0,0.35529136657714844
905731867067932673,PIA's National director in Texas: Harvey 'didn't discriminate' when wreaking havoc https://t.co/AuRncPjPb9 https://t.co/5YW7LrNuvG,informative,infrastructure_and_utility_damage,not_informative,,not_informative,not_humanitarian,130,362,27,0.3095076084136963,0.0,0.3095076084136963
923642736300961799,@LeBatardShow Have you seen this insanity on the Calle De Cristo in Puerto Rico?!?!? ὣ1ὣ1ὣ1 https://t.co/53D6kmB1cg,informative,infrastructure_and_utility_damage,not_informative,,not_informative,not_humanitarian,115,361,27,0.3462526798248291,0.0,0.3462526798248291
908570575278190592,"Awe crap, they're real! https://t.co/jdcIhtjvZR https://t.co/hsx9jmUvea",not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,71,349,27,0.3359050750732422,0.0,0.3359050750732422
921396519386927105,Insured losses from #fires in CA have topped $1B and are expected to rise https://t.co/jKCUN3upfl #climatechange https://t.co/PUGzS9i0aY,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,832,50,0.41115522384643555,0.3403446674346924,0.7514998912811279
921363636479774720,Senate Democrats Doubt Validity of Puerto Rico Death Toll https://t.co/8niXv1W46k https://t.co/1dAUakTrUM,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,105,354,27,0.34615182876586914,0.0,0.34615182876586914
910772909509136385,"As Hurricane #Maria pulls northwest today it will cross over Irma's track, north of the Dominican Republic. https://t.co/LgWY8FvZFP",informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,131,812,48,0.3664844036102295,0.3291966915130615,0.695681095123291
927629227964420097,@goyatae that happened to me some days before hurricane maria in plaza del caribe https://t.co/xo19s1tn1C,informative,other_relevant_information,informative,affected_individuals,informative,affected_individuals,105,808,47,0.3634366989135742,0.308948278427124,0.6723849773406982
913192315094814720,Today in Brevard County. Photos by Patrick Bailey: https://t.co/3Q2Po5CuGd #hurricanemaria https://t.co/LJgRIM50UU,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,114,362,27,0.382220983505249,0.0,0.382220983505249
909460471014604800,"Operation Blue Roof helps protect Irma-damaged homes in Fort Myers, Lee, Collier counties https://t.co/UXU73uZNvi https://t.co/Mmlzin5ukF",informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,824,54,0.3023345470428467,0.3706629276275635,0.6729974746704102
904692950780846082,"RT @callerdotcom: Harvey 2017: Homeless shelter up, running after storm https://t.co/qEaWdeIwYc https://t.co/Lsni63MJ63",informative,affected_individuals,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,119,838,54,0.31153321266174316,0.40779733657836914,0.7193305492401123
905400513201446914,Texas Seeks to Improve Health-Care Access for Harvey Survivors https://t.co/dIOeouLhLd https://t.co/cKk2KEMtzY,informative,other_relevant_information,informative,affected_individuals,informative,affected_individuals,110,818,47,0.3117396831512451,0.33080625534057617,0.6425459384918213
