tweet_id,translated_thai,true_text_info,true_text_human,predicted_category,mapped_predicted_info,mapped_predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,latency_seconds,temperature
914436076206354434,#HurricaneMaria กาบีร์คือพระเจ้าโดยสมบูรณ์,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,80,42,1491,9,0.4626584053039551,0.0
921398163520479232,ภารกิจลูกสาว: เร่งช่วยพ่อแม่สูงอายุที่ติดค้างอยู่ในพื้นที่ประสบภัย https://t.co/vqbuuwTzLs https://t.co/jm3oqcf5Ca,informative,rescue_volunteering_or_donation_effort,affected_individuals,informative,affected_individuals,118,114,1522,9,0.5906388759613037,0.0
906238698601279488,คนอินเดียนาช่วยเชียงราย ขอบคุณมากนะ ส่งกำลังใจให้ด้วย #Harvey แล้วก็มาเจอ #Irma อีก https://t.co/vohf5H0gC1,informative,rescue_volunteering_or_donation_effort,not_informative,not_informative,not_humanitarian,102,107,1520,9,0.4998657703399658,0.0
911847322870599680,แผ่นดินไหวซ้ำที่เม็กซิโก ในขณะที่กำลังฟื้นฟูจากเหตุแผ่นดินไหวครั้งก่อนที่มีผู้เสียชีวิตถึง 400 คน,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,136,97,1516,13,0.5111517906188965,0.0
913451832550273027,หลังเกิดเหตุแผ่นดินไหวที่เม็กซิโก ชาวบ้านพากันระบายความโกรธแค้นใส่กลุ่มนักการเมืองที่คอร์รัปชัน #MexicoEstaDePie,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,137,112,1519,9,0.571558952331543,0.0
920537008509943808,PIA22048: แผนที่ความเสียหายจาก NASA ช่วยให้การรับมือไฟป่าในพื้นที่ตอนเหนือของแคลิฟอร์เนียทำได้ง่ายขึ้น - https://t.co/kbekagsae4 https://t.co/B5Mphln9mp,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,118,152,1539,11,0.5666050910949707,0.0
922567700412481536,สรุปข่าว: Tesla อาจเข้ามาเป็นหัวใจหลักในการฟื้นฟูระบบโครงข่ายไฟฟ้าของเปอร์โตริโก,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,104,80,1503,11,0.9628505706787109,0.0
917844475686162437,นักสู้ MMA โดนไฟคลอกขณะหนีไฟป่าที่แคลิฟอร์เนีย แถมเหรียญทองโอลิมปิกหายไปด้วย https://t.co/GdEts3oxaa #mma #ufc https://t.co/36eAwIPUaV,not_informative,not_humanitarian,injured_or_dead_people,informative,injured_or_dead_people,137,134,1543,13,0.7719807624816895,0.0
919952400017969152,อัปเดตสถานการณ์ไฟป่าทางเหนือของแคลิฟอร์เนีย คนขับรถบรรทุกน้ำเสียชีวิตจากอุบัติเหตุระหว่างปฏิบัติหน้าที่ https://t.co/QoHZsNt29K https://t.co/vfLzZavyn7,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,134,151,1537,13,1.8567214012145996,0.0
930665371153174528,ที่อิรักมีหินถล่มลงมา บ้านเรือนพังเสียหายหลายหลัง ทั้งเมืองกำลังอยู่ในภาวะตึงเครียดหลังเกิดเหตุ...,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,134,98,1509,13,1.2154254913330078,0.0
905685213157629952,ผู้โดยสารจากฟลอริดาเดินทางถึงนิวแฮมป์เชียร์แล้ว หลังพายุเฮอริเคนเออร์มาใกล้เข้ามาทุกที,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,122,86,1512,11,0.6110246181488037,0.0
908566528898895872,ในที่สุดก็จัดการผนังบ้านเสร็จแล้ว! ต่อไปก็ต้องมานั่งคัดแยกของที่เสียหายจากน้ำท่วม #น้ำท่วมเชียงราย #สู้ไปด้วยกัน,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,111,112,1516,13,0.5304903984069824,0.0
910749888320868353,แผ่นดินไหวเม็กซิโก: กู้ภัยเร่งทำงานตลอดทั้งคืนเพื่อช่วยคนที่ติดอยู่ใต้ซากอาคาร อ่านต่อคลิก https://t.co/3F4osUQVUJ https://t.co/XiSUGNPHnT,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,128,138,1534,17,0.6578831672668457,0.0
910045690558005248,ตอนนี้ทหารเรือจาก Hull กำลังเข้าช่วยเหลือผู้ประสบภัยพายุ Irma หลายพันคนที่ไร้ที่อยู่อาศัยแล้ว https://t.co/rHVWMmhSBL #Yorkshire https://t.co/xu36Qfvj5t,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,135,152,1534,17,0.5137026309967041,0.0
917793137925459968,ไฟป่าที่แคลิฟอร์เนียเผาบ้านเรือนและสิ่งปลูกสร้างเสียหายไปกว่า 50 แห่งแล้ว,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,125,73,1505,13,1.274672031402588,0.0
915220670677700609,@cate_long เขาจะยอมให้พูดไหมเนี่ย...? #idontthinkso @POTUS @realDonaldTrump #ยกเลิก #กฎหมายโจนส์ #พายุเฮอริเคนมาเรีย https://t.co/5msyeyjiuP,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,134,140,1534,9,0.6748800277709961,0.0
910697548016320512,โรงงานเทียน Aoyin ขอส่งกำลังใจให้ผู้ประสบภัยแผ่นดินไหวที่เม็กซิโก 🕯️🕯️🕯️ https://t.co/N9bv1yPS9n,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,100,96,1522,11,0.45387721061706543,0.0
905691655839379456,ลมเริ่มอ่อนกำลังลงนิดหน่อยแล้ว ตอนนี้ตาพายุเฮอริเคนเออร์มาอยู่ทางตะวันออกเฉียงเหนือของสาธารณรัฐโดมินิกัน - https://t.co/GVLjxG7E9l #winkne… https://t.co/57cA9TFauF,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,138,163,1548,11,0.500748872756958,0.0
930380460726865921,สภากาชาดตุรกีร่วมมือกับสภากาชาดอิรัก เร่งช่วยเหลือผู้ประสบภัยแผ่นดินไหวในอิรัก https://t.co/ZXlxqeMYjv,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,102,1522,17,0.5635294914245605,0.0
929466308810493952,Hij@s de La Bernarda ส่งตรงจากเปอร์โตริโก อีกแค่ 3 อาทิตย์เท่านั้น! บัตรขายไวมาก คลิกเลย: https://t.co/MFKsRSUfQU https://t.co/rxwasWK0Ak,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,141,137,1531,9,0.467318058013916,0.0
911927445531561985,ตอนนี้มีเครื่องบินขนน้ำไปส่งที่เกาะต่างๆ แล้วขากลับก็รับผู้ประสบภัยกลับมาด้วย #hurricaneirma #hurricanemaria,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,108,1509,17,0.5206019878387451,0.0
910014466422710272,#MONEY #IRMA รัตน ทาทา กำลังคิดเรื่องระบบล็อกป้องกันเด็กในรถจากัวร์ https://t.co/bKqpSUaWiK via gadfly https://t.co/uzSCMk1mEG …,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,137,128,1530,9,0.5126497745513916,0.0
908141352717836288,ฮาร์วีย์รักดอนน่าเหรอ? เอาอะไรมาพูดอะ *แค็กๆ* #darvey https://t.co/f40aJ74ONI,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,91,77,1515,9,0.4576559066772461,0.0
901835318822932481,10:51 น. 27 ส.ค. - ลมพายุฮาร์วีย์เริ่มลดกำลังลงแล้ว แต่ในพื้นที่สีเหลืองยังอาจมีลมกระโชกแรง 35-45 ไมล์ต่อชั่วโมงอยู่,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,139,116,1532,11,0.5508339405059814,0.0
910650354198470657,พายุเฮอริเคนมาเรียเริ่มก่อตัวเป็นตาพายุชัดขึ้นแล้ว ตอนนี้พายุเริ่มรวมตัวกันเป็นระเบียบมากขึ้น https://t.co/nfle27OMgp,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,100,117,1521,11,0.4781761169433594,0.0
906972270186426374,RT @FOX13Memphis: สัตวแพทย์ใจกล้าช่วยชีวิตสัตว์เลี้ยงออกมาได้เยอะมากช่วงพายุเฮอริเคนฮาร์วีย์ถล่ม https://t.co/LZY8DmuzQs https://t.co/DnmBa3tsp6,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,144,1539,17,0.5481343269348145,0.0
904751001390940160,นี่คือผลกระทบของพายุเฮอริเคนต่อธุรกิจขนส่งสินค้า: https://t.co/aVZh4Twjd3 https://t.co/iMJl7W90yR,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,102,97,1524,11,0.41169238090515137,0.0
912005612099207168,อัปเดตสถานการณ์พายุเฮอริเคนมาเรียช่วงบ่ายนี้ #HurricaneMaria,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,91,60,1499,11,9.911919355392456,0.0
909388126489112576,#IRMA NFL : สุขสันต์วันฟุตบอลนะ! https://t.co/6xWIsHll1N (via Twitter https://t.co/TTeEyJSzY0) https://t.co/hGF5cLpl5N,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,120,118,1536,9,0.6027593612670898,0.0
916292426175741953,ผู้หญิงคนนี้บอกให้รองประธานาธิบดีไปดูสถานการณ์ที่เปอร์โตริโกให้มากกว่าแค่ที่โดนัลด์ ทรัมป์ไปเห็นมา | Morning Joe | MSNBC - https://t.co/8fIVURkK9U https://t.co/YAPuNF8g8P,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,131,170,1548,11,1.9030647277832031,0.0
875770493336473602,นี่คือ Mora Stenar หรือหินโมรา สถานที่ที่ใช้เลือกกษัตริย์สวีเดนในสมัยก่อน นู่นเลยตั้งแต่ยุคไวกิ้งนู่น https://t.co/DuEX6LiJxv,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,126,125,1528,9,0.4770960807800293,0.0
905734707006066688,พายุเออร์มาเริ่มเข้าถล่มเปอร์โตริโกแล้ว สภาพอากาศรุนแรงกระจายไปทั่วพื้นที่,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,120,74,1503,11,0.36438632011413574,0.0
908743817397964800,ประกาศเตือนภัยพายุทอร์นาโดในพื้นที่ร็อกฟอร์ด จนถึงเวลา 20.45 น. ตามเวลาท้องถิ่น ให้รีบหาที่หลบภัยด่วน! https://t.co/j3x9nLlPn0,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,133,126,1534,11,1.4055426120758057,0.0
909862719481798656,พายุเฮอริเคนมาเรียจ่อทวีความรุนแรงเป็นพายุใหญ่ กำลังเคลื่อนตัวเข้าใกล้แถบแคริบเบียนที่ยังฟื้นฟูจากพายุลูกก่อนไม่เสร็จ,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,143,117,1524,11,1.0734789371490479,0.0
912456822040100864,เม็กซิโกซิตี้: เสี่ยงเกิดอาฟเตอร์ช็อกต่อเนื่องจากแผ่นดินไหว,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,112,59,1499,11,0.7237358093261719,0.0
878136759959343108,น้ำท่วมศรีลังกา ผู้หญิงคนหนึ่งเล่าว่ารอดชีวิตมาได้ทั้งครอบครัว แต่บ้านพังเสียหายหมดแล้ว ทางการนอร์เวย์ให้ความช่วยเหลือ 1.2 ล้านดอลลาร์ https://t.co/oQDBXp0en7,informative,affected_individuals,affected_individuals,informative,affected_individuals,140,158,1538,9,0.42212700843811035,0.0
872051180549152769,กองทัพเรือปากีสถานกำลังนำถุงยังชีพไปแจกจ่ายให้ผู้ประสบภัยน้ำท่วมในโคลอมโบ ช่วงปฏิบัติการกู้ภัยที่ศรีลังกา,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,150,105,1516,17,0.6620235443115234,0.0
872051180549152769,กองทัพเรือปากีสถานกำลังนำถุงยังชีพไปแจกจ่ายให้ผู้ประสบภัยน้ำท่วมในโคลอมโบ ช่วงปฏิบัติการกู้ภัยที่ศรีลังกา,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,150,105,1516,17,0.4928553104400635,0.0
905462459674320896,"โลกร้อนนี่เรื่องจริงเลยนะเนี่ย ดูดิ ทั้ง Harvey, Irma, Jose แล้วตอนนี้ก็ Katia อีก https://t.co/WR1kmey54T",informative,other_relevant_information,not_informative,not_informative,not_humanitarian,85,106,1514,9,0.46919918060302734,0.0
901801080757080064,ใครอยากหาช่องทางช่วยเหลือ ตอนนี้ที่โบสถ์มีตัวเลือกดีๆ หลายอย่างเลยนะ ลองดูรายละเอียดได้ที่นี่ https://t.co/edRut7Atyk #พายุเข้า #ช่วยผู้ประสบภัย,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,140,144,1526,17,0.5631721019744873,0.0
918394712842735616,#ข่าว ไฟป่าที่เชียงรายทำให้การค้นหาผู้สูญหายทำได้ยากลำบากมาก,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,122,60,1500,13,0.9915609359741211,0.0
870120268789723137,วันนี้ช่วยกันรวบรวมเสื้อผ้าใหม่กับอาหารเต็มรถบัสเลย์แลนด์คันนึง ส่งไปช่วยที่โมราวาคาเรียบร้อยแล้ว #FloodSL,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,133,106,1516,17,1.4146716594696045,0.0
919948539521785863,หน่วยงานอากาศของแคลิฟอร์เนียแนะนำวิธีทำความสะอาดเถ้าถ่านจากไฟป่าอย่างปลอดภัย https://t.co/vxM0ipkt1u https://t.co/Y5Ps7qiSeZ,not_informative,not_humanitarian,other_relevant_information,informative,other_relevant_information,110,124,1528,11,0.3796272277832031,0.0
905893152581615616,กองกำลังพิทักษ์มาตุภูมิอาร์คันซอกำลังลงพื้นที่ช่วยผู้ประสบภัยพายุเฮอริเคนฮาร์วีย์ ดูคลิปได้ที่นี่ 9https://t.co/hyaX2iMMHp https://t.co/pVtZ2qf2fa,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,125,146,1545,17,0.8832683563232422,0.0
913109585782874124,"ขอบคุณทุกคนที่ช่วยกันสนับสนุนโครงการของ @wavesforwater ในการช่วยเหลือผู้ประสบภัยพายุเฮอริเคน Maria และ Irma ยอดบริจาคตอนนี้อยู่ที่ 26,000 ดอลลาร์แล้ว",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,149,1525,17,0.8374767303466797,0.0
904468124891832321,พายุในอนาคตจะรุนแรงกว่าเฮอริเคนฮาร์วีย์จนเทียบกันไม่ติดเลย,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,128,58,1503,11,0.9066147804260254,0.0
905897820565233664,สมาชิก 4A's รวมพลังช่วยเอเจนซี่ที่ได้รับผลกระทบจากพายุ Harvey และ Irma ร่วมกับ @projecthopeorg https://t.co/ZhZnJtyPLq https://t.co/pMMYUyZx3S,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,129,142,1532,17,1.1099538803100586,0.0
912154364835381249,ซูเปอร์มาร์เก็ตในลาสเวกัสระดมของบริจาคช่วยเหลือผู้ประสบภัยแผ่นดินไหวที่เม็กซิโก https://t.co/8VW1YhnvuB https://t.co/jxj5UsMFjt,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,127,1535,17,0.9102301597595215,0.0
909802031757582337,Moody's เข้าร่วมภารกิจช่วยเหลือผู้ประสบภัยพายุเฮอริเคน Irma กับ @IMN_ABSGroup #ABSEast2017 https://t.co/SRiebJR7mK,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,107,114,1525,17,1.3943812847137451,0.0
912067509045518336,ผู้ประสบภัยแผ่นดินไหวในพื้นที่ตอนกลางของเม็กซิโกกำลังเผชิญกับความเสียหายเป็นวงกว้าง https://t.co/htFnrxvGCM #USPolitics via @NewsHour https://t.co/PwskksUOrb,informative,affected_individuals,affected_individuals,informative,affected_individuals,135,157,1535,9,1.3505661487579346,0.0
927749476902686720,คืนนี้มีงาน QUEENS UNITED/REINAS UNIDAS: โชว์แดร็กระดมทุนช่วยเหลือเปอร์โตริโก ใครสนใจไปเจอกันได้ (ขอบคุณข้อมูลจาก @flipphonempls และ @citypages) https://t.co/6bLbi0JjcA,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,145,168,1544,17,0.4732224941253662,0.0
927749476902686720,คืนนี้มีงาน QUEENS UNITED/REINAS UNIDAS: โชว์แดร็กระดมทุนช่วยเหลือเปอร์โตริโก ใครสนใจไปเจอกันได้ (ขอบคุณข้อมูลจาก @flipphonempls และ @citypages) https://t.co/6bLbi0JjcA,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,145,168,1544,17,9.833606481552124,0.0
911590057173225472,ยกเลิกประกาศเตือนภัยแล้วสำหรับหมู่เกาะ Turks and Caicos โดย DDMETCI ตอนนี้กำลังเร่งฟื้นฟูพื้นที่หลังพายุเฮอริเคน Maria พัดผ่าน #ComeTogether,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,143,140,1523,11,6.394941806793213,0.0
909808230326513664,สาบานเลยว่าถ้าเจอฮาร์วีย์กับเออร์มาจะจัดให้หนักๆ สักที,informative,other_relevant_information,not_informative,not_informative,not_humanitarian,82,54,1499,9,0.6173760890960693,0.0
921726633647542272,แวะมาที่ Iga NHS ได้นะ มีขายขนมเอาเงินไปช่วยผู้ประสบภัยพายุที่เปอร์โตริโก https://t.co/54izsyX1DT,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,105,97,1517,17,1.3276951313018799,0.0
905221184819781632,น้องโฮปเพิ่งอายุได้ 10 วันตอนที่ครอบครัวได้รับการช่วยเหลือจากเหตุพายุฮาร์วีย์ (ภาพโดย Noelle Mills) https://t.co/PTU3hHEWl2,informative,affected_individuals,affected_individuals,informative,affected_individuals,120,123,1524,9,0.34531068801879883,0.0
916331694596214786,ขอบคุณทุกคนที่ร่วมบริจาคของช่วยเหลือผู้ประสบภัยที่เปอร์โตริโกด้วยนะ!!,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,132,69,1497,17,0.5322654247283936,0.0
907883425197162496,ฮาร์วีย์กับรูบี้รอจะนั่งดู #crufts2017 แล้ว https://t.co/v62DYcfxXm,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,101,67,1511,9,0.54245924949646,0.0
872165239285989377,ได้เวลาโชว์เด็ดแล้ว MORA SA.Tx 210: https://t.co/0Dc5OUNzDM https://t.co/EqL2K26EMx,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,108,83,1522,9,3.0165531635284424,0.0
931061818554019841,แผ่นดินไหวแรงที่อิหร่านไม่เกี่ยวกับเหตุแผ่นดินไหวที่อาเซอร์ไบจานเมื่อวานนี้ - https://t.co/fcRMEVEAPj https://t.co/hL0dQHcynv,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,131,125,1533,11,5.03470516204834,0.0
910270554812317697,โห! สายการบิน Delta กำลังจะบินเข้าซานฮวนอีกเที่ยวสุดท้ายก่อนพายุ Maria จะเข้าเหรอเนี่ย?,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,140,87,1505,11,0.681826114654541,0.0
909908811510685696,กำลังช่วยกันดูแลคนในชุมชนช่วงหลังพายุเฮอริเคนเออร์มาผ่านไป #TMobileSouthBeach @vanessalozano88 @Prisci815,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,133,105,1518,17,0.6965386867523193,0.0
913408134638477318,รถบรรทุกแช่เย็นขนอาหารติดอยู่ที่ท่าเรือ #PR #SanJuan #HurricaneMaria #PuertoRico,informative,vehicle_damage,affected_individuals,informative,affected_individuals,122,80,1502,9,0.4559516906738281,0.0
916045027087970304,นี่คือวิธีเดียวที่จะเดินทางได้แล้วในตอนนี้ ถนนพัง สะพานขาดหมดเลย,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,137,64,1496,13,0.8562493324279785,0.0
915035354620510208,ภาพถ่ายอินฟราเรดจาก NASA เผยให้เห็นลมเฉือนที่กำลังส่งผลกระทบต่อพายุโซนร้อนมาเรีย https://t.co/kgb9C052cU https://t.co/kckO7iRx8Y,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,117,128,1536,11,0.46162867546081543,0.0
909392561776848899,แชร์ต่อ: คำแนะนำสำหรับผู้ปกครองในการช่วยดูแลสภาพจิตใจเด็กๆ หลังเจอเหตุพายุเออร์มา https://t.co/KvKHewgQ39,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,123,105,1516,11,0.5808436870574951,0.0
921838065571844096,@previouslife17 @ahlers58 @CREWcrew @WienerJaMD สุดสัปดาห์หน้า Barron จะลงพื้นที่ไปดูสถานการณ์ที่เปอร์โตริโกอีกรอบเหรอ? https://t.co/Ipcds8jAp1,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,128,143,1531,9,1.3221092224121094,0.0
930177317070131201,อิรัก: Relief International กำลังเข้าไปช่วยเหลือชุมชนที่ได้รับผลกระทบจากเหตุแผ่นดินไหว #humanitarian #newzealand #auckland https://t.co/pL2GA5WURg,not_informative,not_humanitarian,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,128,146,1525,17,0.49981093406677246,0.0
872003644291522560,ฝากรีทวีตด้วย! เกม Sine Mora EX อาจจะลง Nintendo Switch เร็วๆ นี้ https://t.co/PbtrljTCZL https://t.co/y7h3EN3T5U,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,124,113,1524,9,0.7360684871673584,0.0
908345453573558273,เห็นภาพเหตุการณ์ตอนที่ตัดฉากฮาร์วีย์กับดอนน่าตอนที่จับคางแล้วหันหน้ามาเลย,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,117,73,1505,9,0.408397912979126,0.0
909683345537282053,ยังไม่ทันหายจากพายุเออร์มาเลย ตอนนี้แคริบเบียนต้องเตรียมรับมือพายุมาเรียต่อแล้ว,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,79,1504,11,0.6669065952301025,0.0
917792930315821057,อพยพคนครั้งใหญ่ในแคลิฟอร์เนีย หลังไฟป่าคร่าชีวิตคนไปแล้วอย่างน้อย 10 คน https://t.co/gyoKFWZuMB #CaliforniaWildfires https://t.co/KEFtjITetK,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,129,140,1535,13,0.5144805908203125,0.0
910703921320120320,พายุเฮอริเคนมาเรีย: ภาพคาดการณ์เส้นทางพายุ 5 วัน และโอกาสเกิดความเร็วลม 34 นอต https://t.co/c4wjwFeeja https://t.co/JkAJzprNeE,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,131,126,1534,11,0.5618093013763428,0.0
907393829451558912,สถิติใหม่ของ Harvey Norman กับฉายา 'หมาทาลิปสติก' ที่ทำไว้เกินเบอร์มาก https://t.co/UE2L39f6Zf https://t.co/xb7iEaeiuF,not_informative,not_humanitarian,not_informative,not_informative,not_humanitarian,113,118,1533,9,0.8286559581756592,0.0
913697454788358145,เรดาร์ขนาดเท่ากระเป๋าเดินทางของ NASA ช่วยค้นหาผู้รอดชีวิตจากเหตุแผ่นดินไหวในเม็กซิโกได้แล้ว https://t.co/pNkfezMfg0 https://t.co/WGwDEjqS9Q,informative,missing_or_found_people,missing_or_found_people,informative,missing_or_found_people,122,139,1533,13,0.5917479991912842,0.0
919796461872676864,ไฟป่าที่เชียงรายคร่าชีวิตคนไปแล้ว 40 คน ยังมีคนสูญหายอีกหลายสิบคน ในขณะที่เจ้าหน้าที่ดับเพลิงกำลังเร่งควบคุมสถานการณ์ https://t.co/PbyNOMppIJ https://t.co/xfthRktcrW,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,136,165,1542,13,0.5630862712860107,0.0
911683119740280834,องค์กรศิลปะในเม็กซิโกกำลังเร่งประเมินความเสียหายจากเหตุแผ่นดินไหวรุนแรง ขณะที่ยอดผู้เสียชีวิตพุ่งเกิน 250 คนแล้ว https://t.co/avTFPyWrCN https://t.co/nPJdMsdvrw,informative,injured_or_dead_people,injured_or_dead_people,informative,injured_or_dead_people,139,160,1543,13,0.9985098838806152,0.0
910736620575375360,ทีมกู้ภัยจากฐานทัพอากาศแทรวิสเตรียมพร้อมรอรับคำสั่งเข้าช่วยเหลือผู้ประสบภัยหลังพายุเฮอริเคนมาเรียพัดถล่ม https://t.co/Fw6wnwWUVe https://t.co/o4O74U2RvF,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,132,152,1545,17,1.3149628639221191,0.0
928106422553993218,#เปอร์โตริโก ต้องการความช่วยเหลือครั้งใหญ่เพื่อฟื้นฟูหลังพายุเฮอริเคนมาเรียถล่ม คณะกรรมการกำกับดูแลระบุ #HurricaneMaria #PuertoRico,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,131,1519,17,0.697822093963623,0.0
906649702673907712,เงินบริจาคทุกบาททุกสตางค์ของคุณจะถูกนำไปใช้ช่วยเหลือผู้ประสบภัย 100% เรายืนยันตามนี้เลย 100% เต็ม! https://t.co/2r0YstMHPI #Harvey #Irma https://t.co/OnxEn4UHmZ,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,160,1547,17,0.9130778312683105,0.0
906653885053333504,#ด่วน พายุทอร์นาโดขนาดใหญ่และอันตรายมากกำลังถล่มพื้นที่ในเขต Broward County รัฐฟลอริดา #Irma,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,137,92,1511,11,0.5180163383483887,0.0
909813527409459200,พายุมาเรียตอนนี้เป็นระดับ 3 แล้ว และกำลังจะทวีความรุนแรงไปถึงระดับ 4 ไม่อยากจะคิดเลยว่าพื้นที่ที่เพิ่งโดนพายุเออร์ม่าถล่มไปจะเจออะไรอีกบ้าง https://t.co/xwC6B1h4Qx,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,163,1543,11,0.6632287502288818,0.0
909813527409459200,พายุมาเรียตอนนี้เป็นระดับ 3 แล้ว และกำลังจะทวีความรุนแรงไปถึงระดับ 4 ไม่อยากจะคิดเลยว่าพื้นที่ที่เพิ่งโดนพายุเออร์ม่าถล่มไปจะเจออะไรอีกบ้าง https://t.co/xwC6B1h4Qx,informative,other_relevant_information,other_relevant_information,informative,other_relevant_information,124,163,1543,11,0.5932455062866211,0.0
907051465008488448,พายุทอร์นาโดถล่มพิพิธภัณฑ์วัฒนธรรมป๊อปที่ซีแอตเทิล https://t.co/WC8DEELATK,not_informative,not_humanitarian,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,72,74,1514,13,0.5054006576538086,0.0
