tweet_id,translated_thai,true_text_info,true_text_human,predicted_info,predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,latency_seconds,temperature
910682559004200961,แม่ร้อนใจหนักมาก พยายามตามหาลูกสาวหลังพายุเฮอริเคนมาเรียพัดถล่ม,informative,missing_or_found_people,informative,missing_or_found_people,131,63,1732,20,3.118272066116333,0.1
909877528407543809,ร้านค้าตู้คอนเทนเนอร์แบบป๊อปอัพน่าจะดึงดูดลูกค้าได้ดีเพราะดีไซน์แปลกใหม่ไม่เหมือนใคร #irma https://t.co/jWmT9sKRYs,not_informative,not_humanitarian,not_informative,not_humanitarian,134,114,1756,19,0.5331017971038818,0.1
904211370966740992,มีรายงานว่ารถยนต์ที่จมน้ำจากพายุเฮอริเคนฮาร์วีย์อาจถูกส่งเข้ามาขายในไนจีเรีย,informative,vehicle_damage,informative,vehicle_damage,134,76,1737,16,0.6939129829406738,0.1
906927853471715329,หน้าต่างที่เอาไม้กระดานมาปิดไว้ กลายเป็นผืนผ้าใบชั้นดีเฉยเลย #irma,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,98,66,1730,20,0.5347330570220947,0.1
906927853471715329,หน้าต่างที่เอาไม้กระดานมาปิดไว้ กลายเป็นผืนผ้าใบชั้นดีเฉยเลย #irma,informative,other_relevant_information,informative,infrastructure_and_utility_damage,98,66,1730,20,0.7033977508544922,0.1
904850175058956291,น่าสงสารนะ โดนด่ายับเลยที่ไม่ยอมให้ผู้ประสบภัยพายุฮาร์วีย์เข้าไปพักในโบสถ์ แต่ดันอยากได้แค่เงินบริจาคของเขา,not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,143,107,1747,24,1.1413767337799072,0.1
909052698422542336,เปิดรับบริจาคสิ่งของช่วยเหลือผู้ประสบภัยพายุ Irma และ Harvey ตลอดทั้งวันที่ห้าง Target สาขา Pembroke Mall #13NewsNow https://t.co/usWnyuyKD2,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,111,140,1750,24,0.7598140239715576,0.1
910538179270397954,เกิดแผ่นดินไหวรุนแรงขนาด 7.1 ทางตอนใต้ของเม็กซิโก,informative,other_relevant_information,informative,other_relevant_information,130,49,1728,18,0.6826751232147217,0.1
931046661274701825,#อิหร่าน: ครอบครัวที่ไร้บ้านจากเหตุแผ่นดินไหวต้องมานั่งผิงไฟคลายหนาวและนอนในเต็นท์กันแล้ว,informative,affected_individuals,informative,affected_individuals,138,89,1743,16,1.0023643970489502,0.1
931046661274701825,#อิหร่าน: ครอบครัวที่ไร้บ้านจากเหตุแผ่นดินไหวต้องมานั่งผิงไฟคลายหนาวและนอนในเต็นท์กันแล้ว,informative,affected_individuals,informative,affected_individuals,138,89,1743,16,0.8743398189544678,0.1
921784458218315776,ที่เคมบริดจ์เปิดรับบริจาคของช่วยผู้ประสบภัยพายุที่เปอร์โตริโกแล้วนะ https://t.co/OR2vf7hEPF https://t.co/FUbwzuYtgj,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,115,1757,24,2.2151966094970703,0.1
911712278516551681,โอเชียนพาร์คเมื่อกี้ น้ำยังท่วมอยู่เลย พายุมาเรียรอบแรก #PuertoRico,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,103,67,1731,20,0.8373963832855225,0.1
916160678553104384,พยาบาลจากออสตินที่ตั้งใจจะไปช่วยผู้ประสบภัยที่เปอร์โตริโก ตอนนี้กลายเป็นโครงการช่วยเหลือขนาดใหญ่ไปแล้ว,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,123,102,1738,24,1.040881872177124,0.1
905922126779228161,นักเรียน OES กำลังช่วยกันแพ็กของใส่ถุงเพื่อส่งไปช่วยผู้ประสบภัยพายุเฮอริเคน น้ำใจคนในชุมชนสุดยอดมาก! @OskaloosaBears,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,116,1751,24,0.7022395133972168,0.1
918059058074210304,สัตว์น้ำที่รอดจากไฟป่าในแคลิฟอร์เนียช่วยเยียวยาจิตใจเจ้าของบ้านได้บ้าง https://t.co/d7sm4C4iLV,informative,affected_individuals,informative,other_relevant_information,112,94,1748,18,0.5051412582397461,0.1
910218080789377027,บริจาคของช่วยผู้ประสบภัยพายุ Irma เตรียมส่งไปที่คีย์สแล้ว! ขอบคุณ SilvieBells ที่บริจาคของใช้เด็กมาช่วยฟื้นฟูพื้นที่คีย์ส #Irma #บริจาค #ช่วยผู้ประสบภัย,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,136,152,1761,24,1.03580641746521,0.1
909383783346065408,จุดรับบริจาคสิ่งของช่วยเหลือผู้ประสบภัยพายุ #Irma #solidarité #SXM #Guadeloupe #cd971 https://t.co/iN1lnoUu18,informative,other_relevant_information,informative,rescue_volunteering_or_donation_effort,100,109,1752,24,1.3242766857147217,0.1
905908822719553536,ทีมดับเพลิงท้องถิ่นเดินทางกลับจากการไปช่วยผู้ประสบภัยพายุแล้ว,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,133,61,1724,24,0.9229834079742432,0.1
921754514029457408,แบนนอนจัดเต็มที่แคลิฟอร์เนีย: ได้รับเสียงปรบมือยืนให้ถึง 3 ครั้งระหว่างขึ้นพูดคีย์โน้ตในงานประชุมพรรค GOP #MAGA https://t.co/4EF5o1jd4q https://t.co/Te3QDLPTW6,not_informative,not_humanitarian,not_informative,not_humanitarian,132,159,1775,19,0.563887357711792,0.1
912150554503245826,ขอบคุณนะ! Gracias #mexicotequiero #MexicoEarthquake #UnidosSomosMas https://t.co/kWeCD1N7zX,not_informative,not_humanitarian,informative,other_relevant_information,89,91,1740,18,0.4955129623413086,0.1
914267468310466560,อยากกินเลอ ราคเล็ตต์มาก!! เรารอดจากแผ่นดินไหวที่เม็กซิโกมาได้แล้ว!! เป็นประสบการณ์ที่แบบ...!! พระเจ้าช่วย!! https://t.co/bkntfXhY2v,not_informative,not_humanitarian,informative,affected_individuals,124,131,1758,16,0.5164921283721924,0.1
877539876824109056,ไม่มีอะไรทำให้มีความสุขไปกว่าตอนเห็นจินยัดของกินเข้าปากอย่างมีความสุขแล้ว,not_informative,not_humanitarian,not_informative,not_humanitarian,106,73,1727,19,1.045762062072754,0.1
920324100601421824,ไฟป่ากำลังลามหนักที่แคลิฟอร์เนีย! ทุกคนระวังตัวกันด้วยนะ,informative,other_relevant_information,informative,other_relevant_information,91,56,1729,18,0.893047571182251,0.1
915254814145175552,ครอบครัวในออริลเลียรวมตัวกันระดมความช่วยเหลือให้เม็กซิโก หลังเกิดเหตุแผ่นดินไหวรุนแรง https://t.co/9JdS712U8T https://t.co/ZNZNzz1NM0,informative,missing_or_found_people,informative,rescue_volunteering_or_donation_effort,110,133,1767,24,2.9998464584350586,0.1
880532271446360064,พยายามนั่งงงอยู่ว่าทำไม Pellegri + Salcedo Mora (60 ล้าน) ถึงเท่ากับ Nainggolan (60 ล้าน) ได้วะ,not_informative,not_humanitarian,not_informative,not_humanitarian,101,95,1742,19,0.6954267024993896,0.1
928814850121306112,ตอนที่ Goose Gossage ไปขว้างบอลที่เปอร์โตริโก https://t.co/Nwg5LQya7M,not_informative,not_humanitarian,not_informative,not_humanitarian,71,69,1733,19,2.2918195724487305,0.1
909446946376560640,กลุ่มเมฆที่เหลือจากพายุเฮอริเคนเออร์มาตอนนี้ปกคลุมพื้นที่ประมาณ 1 ใน 4 ของสหรัฐฯ แล้ว,informative,other_relevant_information,informative,other_relevant_information,117,85,1738,18,0.6060619354248047,0.1
905721575458181120,พายุเฮอริเคนเออร์มาจะเคลื่อนตัวผ่านบาฮามาสก่อนจะเข้าถล่มฟลอริดา https://t.co/gEL3Ktduq0 https://t.co/HtarQPqKGD,informative,other_relevant_information,informative,other_relevant_information,113,111,1761,18,1.1330056190490723,0.1
910549105151275008,เปรียบเทียบภาพก่อนและหลังพายุเฮอริเคนมาเรียถล่ม Parque del Indio ในเขต Condado https://t.co/guSbW4su5J,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,83,102,1747,20,0.8496625423431396,0.1
906499211855847424,C21 Redwood ระดมความช่วยเหลือส่งต่อให้ผู้ประสบภัยพายุ Harvey แล้ว https://t.co/kly8cyRYpk https://t.co/brwYiI6BNb,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,107,113,1750,24,1.2309212684631348,0.1
909738338407481345,ตู้เย็นว่างเปล่า? หลังพายุเออร์มาผ่านไป ข่าวลือเรื่องอาหารเริ่มว่อนโซเชียลแล้ว https://t.co/s7lE79wE3o https://t.co/cHHJGSAzhv,not_informative,not_humanitarian,informative,other_relevant_information,105,126,1763,18,0.5831503868103027,0.1
921783125323145216,ฝนตกก็ไม่หวั่น! งานขายของมือสองที่โรงเรียนมัธยม WyEast ในแวนคูเวอร์ยังเปิดถึง 16.00 น. นะ รายได้สมทบทุนค่าทริปและช่วยเปอร์โตริโก https://t.co/hEor4opmbq,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,141,152,1776,24,0.895028829574585,0.1
914623006177153024,#ForPR PorPR 575757 @LuisFonsi @MarcAnthony https://t.co/xSICMsMOVK โดย #Lin_Manuel https://t.co/HiHJHgVTC5,not_informative,not_humanitarian,not_informative,not_humanitarian,124,107,1753,19,0.59844970703125,0.1
921438506257473536,RT @TheOnion: รัฐบาลทรัมป์ส่งความช่วยเหลือศูนย์บาทไปให้ผู้ประสบภัยที่เปอร์โตริโก https://t.co/fYs7TsBmsY https://t.co/LQKsPKlP6P,not_informative,not_humanitarian,informative,other_relevant_information,130,128,1759,18,0.5484068393707275,0.1
920746714637721600,ชุมชนผู้อพยพในพื้นที่ไฟป่าที่เชียงรายกำลังลำบากหนัก ไม่มีที่หลบภัยเลย https://t.co/l6hrCxWzP3 https://t.co/ntB9FyICCy,informative,affected_individuals,informative,affected_individuals,114,117,1759,16,0.9257233142852783,0.1
908414172622409730,#Irma #Jose #Harvey -_- 2 รอบแล้วเหรอ? สงสารหมู่เกาะลีเวิร์ดจัง... :-( https://t.co/EqYdCalFi5,informative,other_relevant_information,informative,other_relevant_information,85,94,1748,18,0.5736801624298096,0.1
909836380926300166,#MONEY #IRMA FoxBusiness ทำไมบิตคอยน์ถึงน่ากลัวสำหรับวอลล์สตรีท: ซีอีโอ Overstock ให้ความเห็น https://t.co/d2gbEWbNS1 https://t.co/NTRx0Lf4A8 — FOX …,not_informative,not_humanitarian,not_informative,not_humanitarian,136,149,1771,19,0.5069377422332764,0.1
871514007697358848,#nowplaying #edm อรุณสวัสดิ์ครับ 8:46 น. อุณหภูมิ 55 องศาฟาเรนไฮต์ MR_BLACK x Ale Mora - Party People https://t.co/CKZ8FZ3XHc,not_informative,not_humanitarian,not_informative,not_humanitarian,128,125,1774,19,14.264882564544678,0.1
904379734745866240,"รถยนต์อาจเสียหายหนักจนซ่อมไม่คุ้มถึง 500,000 คัน จากเหตุพายุเฮอริเคนฮาร์วีย์",informative,vehicle_damage,informative,vehicle_damage,126,76,1741,16,0.4125630855560303,0.1
905148566099951619,พายุฮาร์วีย์ทำน้ำท่วมพื้นที่สำคัญ 13 แห่งในสหรัฐฯ,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,135,49,1726,20,0.8441929817199707,0.1
909971209290440706,ตอนพายุเออร์มาเข้าที่เซนต์โทมัสก็เจอสภาพแบบนี้เหมือนกัน เรือลำนี้ถูกซัดมาเกยตื้นบนฝั่งเลย https://t.co/xGLBBtu2cD,informative,vehicle_damage,informative,vehicle_damage,113,113,1753,16,0.44830322265625,0.1
909384460285526016,ที่หมู่เกาะเวอร์จินซึ่งพังยับจากพายุเออร์มา ชาวบ้านยังคงมุ่งมั่นสู้ต่อ แต่ก็กังวลว่าจะถูกลืม https://t.co/lC3738M6u3 https://t.co/dNxovLvO2W,informative,infrastructure_and_utility_damage,informative,affected_individuals,127,140,1772,16,0.5745480060577393,0.1
904429119865282560,J.J. Watt ตั้งเป้าระดมทุน 20 ล้านดอลลาร์ เพื่อนำไปช่วยเหลือผู้ประสบภัยพายุในเท็กซัส,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,138,83,1740,24,0.6889739036560059,0.1
901767261643558918,ลองดูแผนที่จราจรในเชียงรายสิ ถ้าเป็นวันจันทร์ก็คงปกติ แต่นี่มันเช้าวันอาทิตย์นะ #น้ำท่วมเชียงราย #น้ำท่วม,informative,other_relevant_information,informative,infrastructure_and_utility_damage,138,105,1749,20,1.210319995880127,0.1
904461654452252673,เมื่อวานแถวนี้มีฝนตกต่อเนื่องจากอิทธิพลของพายุฮาร์วีย์ แต่ก็ไม่ได้หนักอะไรมาก #njwx https://t.co/MjgY52Z5rK,informative,other_relevant_information,informative,other_relevant_information,121,107,1752,18,0.5200300216674805,0.1
906475527950753792,นิทรรศการ 'Cig Harvey: Holding the Blue' เปิดให้เข้าชมถึงวันที่ 16 กันยายนนี้: https://t.co/htuyryVz68 https://t.co/vnj7m0I0ku,not_informative,not_humanitarian,not_informative,not_humanitarian,129,126,1760,19,0.7263331413269043,0.1
881770990556131328,@PaulMalignaggi ขำว่ะ พูดเรื่องไรเนี่ย เซร์คิโอ โมรา ไม่ได้มองว่าฮอร์นชนะสักหน่อย https://t.co/OLvjcqEmLe,not_informative,not_humanitarian,not_informative,not_humanitarian,97,105,1748,19,0.8432812690734863,0.1
908021370705018880,อยากรู้จังว่าเมฆทอร์นาโดแบบนี้ก่อตัวแถวคอรัลสปริงส์บ่อยไหม @wsvn ต้นไม้โค่นเยอะมากตั้งแต่พายุเออร์มาเข้า https://t.co/H857g3xySC,informative,other_relevant_information,informative,infrastructure_and_utility_damage,139,128,1764,20,0.5859196186065674,0.1
910523398144397312,ด่วน: ทีมกู้ภัยอิสราเอลกำลังเดินทางไปเม็กซิโก หลังเกิดแผ่นดินไหวขนาด 7.1,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,127,72,1737,24,0.5380566120147705,0.1
909876025001201664,ตอนนี้ขอบพายุเออร์มาอยู่ตรงหัวผมพอดีเลย ที่กลางรัฐแมสซาชูเซตส์,informative,other_relevant_information,informative,other_relevant_information,86,62,1733,18,1.8622448444366455,0.1
909789039938736129,รีบจัดการเรื่องเชื้อราและความชื้นหลังพายุผ่านไปด่วนเลย ดูวิธีทำได้ที่นี่ https://t.co/nGveu6bDXz https://t.co/LvHv0xF1q9,informative,other_relevant_information,informative,other_relevant_information,110,120,1754,18,0.7136814594268799,0.1
907877114438975488,เจ้าหน้าที่เนชั่นแนลการ์ดถือโอกาสแต่งงานกันระหว่างลงพื้นที่เก็บกวาดซากปรักหักพังหลังพายุเฮอริเคนฮาร์วีย์พัดถล่ม https://t.co/NazCoHAaVi https://t.co/0rDvAQxtHc,not_informative,not_humanitarian,informative,other_relevant_information,107,159,1775,18,0.5506935119628906,0.1
909965274207617025,ชาวบ้านในชุมชนเดลเรย์ช่วยกันทำอาหารแจกจ่ายให้ครอบครัวที่ได้รับผลกระทบจากพายุเออร์มา https://t.co/i6UOQ7ks0t https://t.co/59FVdOndAx,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,96,131,1763,24,0.69325852394104,0.1
908792106310922240,เพิ่งไปช่วยแจกอาหารให้ครอบครัวที่ได้รับผลกระทบจากพายุเฮอริเคนในเท็กซัสมา ใครสนใจมาร่วมช่วยกันได้นะ https://t.co/gChUcObcVM https://t.co/Qs3fTQYFsj,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,117,146,1768,24,0.6424190998077393,0.1
922579252704358405,หลังพายุมาเรียถล่ม ตอนนี้ยังไม่มีบ้านอยู่เลยในซานฮวน แต่ยังดีที่มีอาหารกินและได้เห็นวิวบ้าง –… https://t.co/ou5gyJMsij https://t.co/a7nmc4Ud3w,informative,affected_individuals,informative,affected_individuals,130,142,1765,16,0.902862548828125,0.1
904397354392006656,“ลองมองหาคนที่คอยช่วยเหลือดูสิ คุณจะเจอคนเหล่านั้นอยู่เสมอ”,informative,rescue_volunteering_or_donation_effort,not_informative,not_humanitarian,134,59,1726,19,0.5505211353302002,0.1
905675798174191617,พายุเฮอริเคนเออร์มา: ภาพคาดการณ์เส้นทางพายุ 5 วัน และโอกาสความเร็วลม 34 นอต https://t.co/hLkXhWMDpF https://t.co/iiJ7wKpZ0z,informative,other_relevant_information,informative,other_relevant_information,130,123,1765,18,0.5253622531890869,0.1
905641790144790528,พายุเฮอริเคนเออร์มา: พายุรุนแรงทำคนเสียชีวิตแล้ว 3 คน - https://t.co/jweXAyMxeU https://t.co/8YEn4L0Kn1,informative,injured_or_dead_people,informative,injured_or_dead_people,104,103,1758,20,0.5183942317962646,0.1
909387083072057344,พายุเออร์มาทำไฟดับ อดดูแข่งกอล์ฟเลย ตื่นมาวันนี้เห็นจัสติน โรสขึ้นนำอยู่บนตารางคะแนนแล้ว https://t.co/bMJky0xqCS,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,146,112,1755,20,0.6503636837005615,0.1
909963325944901633,เขื่อนกันคลื่นตามแนวชายฝั่งตะวันตกเฉียงใต้พังถล่มจากอิทธิพลพายุเออร์มา https://t.co/UpjKHgOAPL https://t.co/aLOfE4y7JB,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,94,118,1763,20,1.0670249462127686,0.1
910198756968148992,ความแรงไม่เท่าเออร์ม่า แต่เส้นทางพายุคล้ายกันเลย,informative,other_relevant_information,informative,other_relevant_information,85,48,1722,18,0.7414569854736328,0.1
912071651289858054,ตอนนี้มีพายุ 2 ลูกในมหาสมุทรแอตแลนติก คือพายุมาเรียทางซ้ายกับพายุลีทางขวา ทั้งสองลูกไม่กระทบพื้นที่ทางตะวันตกเฉียงใต้ของฟลอริดา,informative,other_relevant_information,informative,other_relevant_information,140,127,1760,18,0.6627380847930908,0.1
929989752882806785,แผ่นดินไหวรุนแรงถล่มอิรักและอิหร่าน มีผู้เสียชีวิตแล้วอย่างน้อย 218 คน https://t.co/ewo0UrauTY #WorldNews #News https://t.co/YGOtOQzOXt,informative,injured_or_dead_people,informative,injured_or_dead_people,123,135,1766,20,0.6006555557250977,0.1
920379677587390465,คฤหาสน์กระจกมูลค่า 17 ล้านดอลลาร์พังยับกลายเป็นเศษซากจากเหตุไฟป่าในแคลิฟอร์เนีย https://t.co/00H1MzP3rr https://t.co/zi2QUzsUia,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,107,127,1770,20,0.612457275390625,0.1
908908889667641344,โซเชียลมีเดียช่วยประสานงานกู้ภัยเหตุพายุเฮอริเคนถล่ม | NBC Nightly News https://t.co/HSOD5yKB2G https://t.co/eHTbdeMX9i,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,109,119,1762,24,1.0923163890838623,0.1
927512317079838721,"อัปเดตตารางโยคะประจำสัปดาห์ 6-12 พ.ย. + รายงานยอดบริจาค 4,045 ดอลลาร์ เพื่อช่วยเหลือเปอร์โตริโก + โยคะในป่าเรดวูด https://t.co/n8PQp1FNQz https://t.co/r7FTf1CEvn",not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,130,161,1789,24,1.0244719982147217,0.1
908366018073985026,อ่านรายละเอียดเพิ่มเติมว่า Delivering Good เข้าไปช่วยผู้ประสบภัยพายุ Harvey ยังไงได้ที่ @donateproduct https://t.co/e3HJmQb4g8 https://t.co/lIH4YCml6U,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,121,150,1755,24,0.7023916244506836,0.1
870319064501104640,พายุไซโคลนโมราพัดถล่มบังกลาเทศเมื่อช่วงต้นสัปดาห์ที่ผ่านมา อ่านรายละเอียดเพิ่มเติมได้ที่: https://t.co/Mv7JBdvGVs https://t.co/QFonEEhzgl,informative,other_relevant_information,informative,other_relevant_information,139,137,1762,18,0.5376186370849609,0.1
910741243860267008,แผ่นดินไหวที่เม็กซิโก: โบสถ์พังถล่มระหว่างพิธีศีลจุ่มเด็ก ทำให้สมาชิกในครอบครัวเสียชีวิต 11 คน... https://t.co/PSFZtDXXkn https://t.co/oGcdp7tuhz,informative,injured_or_dead_people,informative,injured_or_dead_people,141,145,1773,20,0.6333081722259521,0.1
911635182209380352,ศูนย์วัฒนธรรมเปอร์โตริโกเปิดรับบริจาคของช่วยเหลือผู้ประสบภัยพายุเฮอริเคนมาเรีย ใครจะบริจาคไปได้ที่ 701 Tillery Street ในออสติน https://t.co/HhJaCwwQvS,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,133,150,1767,24,0.7400801181793213,0.1
928589120972181504,งานเปิดเทศกาลภาพยนตร์ที่เปอร์โตริโก โปรดิวเซอร์ Francis Laurel จาก DO MORE PRODUCTIONS นำภาพยนตร์ของเธอมาฉายเปิดงาน https://t.co/FbQV0uLilo,not_informative,not_humanitarian,not_informative,not_humanitarian,136,139,1752,19,0.6104605197906494,0.1
905216113268711424,ใครพอมีกำลังช่วยบริจาคกันได้นะ ช่วยๆ กันหน่อย #น้ำท่วม #ช่วยผู้ประสบภัย,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,119,71,1730,24,1.236177921295166,0.1
920527192102199297,ไฟป่าที่แคลิฟอร์เนียเริ่มสงบลงแล้ว แต่ยังมีคนสูญหายอีกหลายสิบคน https://t.co/UyYUuJxBzS https://t.co/alxiorEgbd,informative,missing_or_found_people,informative,missing_or_found_people,107,111,1756,20,0.6395492553710938,0.1
911658201552101376,พายุเฮอริเคนมาเรีย: นิวยอร์กจะโดนผลกระทบด้วยไหม? https://t.co/cNTjERE1Ep https://t.co/nhnOX8hEm3,informative,other_relevant_information,informative,other_relevant_information,96,96,1754,18,1.0897700786590576,0.1
930097873332658176,เมื่อเช้าวันจันทร์ อิหร่านแจ้งยอดผู้เสียชีวิตเบื้องต้นจากเหตุแผ่นดินไหวว่ามีมากกว่า 200 คนแล้ว #แผ่นดินไหว,informative,injured_or_dead_people,informative,injured_or_dead_people,134,106,1746,20,0.5717720985412598,0.1
904853861378269184,สรุปประกาศเตือนภัยพายุทอร์นาโด พายุฝนฟ้าคะนองรุนแรง และน้ำท่วมฉับพลันทั้งหมดตลอดเดือนสิงหาคม ดูได้ที่: https://t.co/FiRrxNPDZL,informative,other_relevant_information,informative,other_relevant_information,121,126,1759,18,0.6066951751708984,0.1
910259085601361921,จากซีแอตเทิลถึงอิมโมคาลี ฟลอริดา น้องคนนี้เซอร์ไพรส์มากที่เจอโน้ตจาก @JCrossover ในชุดของใช้ส่วนตัวที่ได้รับมา,not_informative,not_humanitarian,not_informative,not_humanitarian,134,110,1750,19,0.863046407699585,0.1
909931316484784129,แคริบเบียนเตรียมรับมือพายุมาเรีย: ‘เมื่อไหร่ที่ทุกอย่างจะ...’,not_informative,not_humanitarian,informative,other_relevant_information,130,61,1728,18,0.9481008052825928,0.1
930875630832545792,"อัปเดตเหตุแผ่นดินไหวที่อิหร่าน ตอนนี้มีผู้เสียชีวิตอย่างน้อย 407 คน และบาดเจ็บอีก 6,700 คน https://t.co/QG34G20QhU https://t.co/jKefnG8yzu",informative,injured_or_dead_people,informative,injured_or_dead_people,127,138,1775,20,1.0240435600280762,0.1
922648843233189888,"Mac DeMarco เอาแผ่นเสียงพร้อมลายเซ็นมาขายเพื่อระดมทุนช่วยผู้ประสบภัยที่เปอร์โตริโก : https://t.co/w30Yvmd7h2 .,, https://t.co/n7UGYi7hxW",not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,110,136,1764,24,0.9079327583312988,0.1
910130660869730304,#Researchpreneur #ScienceAlerts ฤดูพายุเฮอริเคนปี 2017 รุนแรงกว่าที่คิดจริงๆ... https://t.co/e3iErcNb9e… https://t.co/9gWHcxa9Fs,not_informative,not_humanitarian,informative,other_relevant_information,138,128,1764,18,1.4896926879882812,0.1
911795195368415232,#PuertoRico #utuado #utuadopuertorico ติดต่อครอบครัวไม่ได้เลยตั้งแต่พายุมาเรียเข้า ยังไม่ได้รับข่าวคราวอะไรเลย,informative,missing_or_found_people,informative,missing_or_found_people,121,110,1739,20,0.5301151275634766,0.1
909893077426425858,ไฟยังไม่มาเลยตั้งแต่พายุเข้า,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,79,28,1715,20,0.69488525390625,0.1
928081531519762432,ชมรม Key Club ของโรงเรียนกำลังเปิดรับบริจาคของจากนักเรียนทั้งโรงเรียนเพื่อส่งไปช่วยเหลือที่เปอร์โตริโก,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,118,102,1735,24,0.7620651721954346,0.1
909493161596260352,ยังไม่ได้แกะแผ่นไม้ที่ปิดหน้าต่างจากพายุเออร์มาเลย รอดูอยู่ว่าพายุมาเรียจะเอาไงต่อ ขอให้มันเบนขึ้นเหนือทีเถอะ,informative,other_relevant_information,informative,other_relevant_information,140,109,1747,18,0.5754349231719971,0.1
909469758000697344,ภาพถ่ายดาวเทียมล่าสุดของพายุเฮอริเคนเออร์มาและโฮเซ วันที่ 10 ก.ย. 2017 เวลา 22.30 น. https://t.co/U6SwxfEI0F,informative,other_relevant_information,informative,other_relevant_information,101,108,1763,18,0.847409725189209,0.1
909690545735294977,กำลังจะมีภัยพิบัติระลอกใหม่ตามมาอีกจากพายุฮาร์วีย์และเออร์มา https://t.co/xHx6DMZXcM ^Salon https://t.co/tlcfWo0X4h,informative,other_relevant_information,informative,other_relevant_information,105,115,1757,18,0.5140030384063721,0.1
904366441952034820,พายุฮาร์วีย์อาจทำให้รถยนต์เสียหายถึง 1 ล้านคัน https://t.co/Z0gRWoY2Sf #sky #news https://t.co/oE4URuRVcu,informative,vehicle_damage,informative,vehicle_damage,99,105,1754,16,0.5981478691101074,0.1
912294444778606593,อัปเดตล่าสุดพายุเฮอริเคน Maria พื้นที่แถบ Outer Banks เตรียมรับมือผลกระทบที่จะเกิดขึ้นได้เลย https://t.co/BAQMH2QQT8,informative,other_relevant_information,informative,other_relevant_information,102,116,1748,18,0.4465932846069336,0.1
904356959037661184,อัปเดตสถานการณ์พายุ Harvey ล่าสุดจากมหาวิทยาลัย เช็กอีเมลกันด้วยนะทุกคน,not_informative,not_humanitarian,informative,other_relevant_information,98,71,1730,18,0.41841650009155273,0.1
919954206370549761,QMC News: สรุป 6 ประเด็นสำคัญจากเหตุไฟป่าที่แคลิฟอร์เนีย https://t.co/zpGSOGfCva via @QuickMedClaims1 #QuickMedClaims https://t.co/cO6pJsvGo9,informative,other_relevant_information,informative,other_relevant_information,136,141,1766,18,0.4973146915435791,0.1
914343440527368192,เตือนภัย! อิทธิพลจากพายุเฮอริเคนมาเรียกำลังจะเข้าอังกฤษแล้ว เตรียมรับมือลมแรงกันด้วย https://t.co/HhO4n6ZLIq,informative,other_relevant_information,informative,other_relevant_information,109,108,1750,18,0.9496140480041504,0.1
909425490250944517,สุดยอดไปเลย! เจ้า 'เออร์มา' ยังคงกกไข่อยู่แม้จะเจอพายุลมแรงขนาดนี้ https://t.co/ljDIwxPjB9 https://t.co/4NLltb0tFi,not_informative,not_humanitarian,informative,other_relevant_information,113,114,1758,18,0.6790411472320557,0.1
909799422518861824,ยกเว้นค่าธรรมเนียมขออนุญาตซ่อมแซมบ้านที่เสียหายจากพายุ Irma แล้ว ใครได้รับความเสียหายจากพายุ ติดต่อแจ้งเรื่องเพื่อเริ่มดำเนินการซ่อมแซมได้เลย,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,140,141,1748,20,0.8684170246124268,0.1
