tweet_id,tweet_text,text_info,text_human,image_human,disaster_source
908908889667641344,Social Media Aids Hurricane Harvey Rescues | NBC Nightly News https://t.co/HSOD5yKB2G https://t.co/eHTbdeMX9i,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
927512317079838721,"Weekly Yoga Update: Nov 6 - 12 + Report: $4,045 for Puerto Rico + Yoga in Redwoods https://t.co/n8PQp1FNQz https://t.co/r7FTf1CEvn",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
908366018073985026,Read more on how Delivering good is helping Harvey victims @donateproduct https://t.co/e3HJmQb4g8 https://t.co/lIH4YCml6U,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
870319064501104640,Tropical Cyclone #Mora barreled through #Bangladesh earlier in the week á¼°A Get the story: https://t.co/Mv7JBdvGVs https://t.co/QFonEEhzgl,informative,other_relevant_information,other_relevant_information,srilanka_floods
910741243860267008,Mexico earthquake: Church crumbles during childâ€™s baptism leaving 11 family members deadâ€¦ https://t.co/PSFZtDXXkn https://t.co/oGcdp7tuhz,informative,injured_or_dead_people,injured_or_dead_people,mexico_earthquake
911635182209380352,Puerto Rican cultural center accepting donations for victims of Hurricane Maria--701 Tillery Street in Austin https://t.co/HhJaCwwQvS,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
928589120972181504,Puerto Rico Film Festival opening night Producer Francis Laurel DO MORE PRODUCTIONS Her film opened the festival https://t.co/FbQV0uLilo,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
905216113268711424,RT @owudining: Please consider donating if you can. #HurricaneHarvey #HoustonStrong #Chartwells https://t.co/4OFtQRFbWb,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
920527192102199297,Dozens remain unaccounted fro as California wildfires abate https://t.co/UyYUuJxBzS https://t.co/alxiorEgbd,informative,missing_or_found_people,rescue_volunteering_or_donation_effort,california_wildfires
911658201552101376,Hurricane Maria: Will New York City Be Affected? https://t.co/cNTjERE1Ep https://t.co/nhnOX8hEm3,informative,other_relevant_information,other_relevant_information,hurricane_maria
930097873332658176,"On Monday morning, #Iran gave a provisional toll of more than 200 dead.#earthquake https://t.co/9WnnGaRju9 … … https://t.co/T5RgOamZjz",informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
904853861378269184,"RT @Wx_Maps: All #Tornado, Severe Thunderstorm, and Flash Flood warnings for the month of August: https://t.co/FiRrxNPDZL",informative,other_relevant_information,other_relevant_information,hurricane_harvey
910259085601361921,"#Seattle to #Immokalee FL, this youngster was surprised to find a note from @JCrossover in his Hygiene Kit.‚Ä¶ https://t.co/0t4zsVvBa3",not_informative,not_humanitarian,not_humanitarian,hurricane_irma
909931316484784129,#Researchpreneur #ScienceAlertsCaribbean Braces for Maria: ‘When Will All of the… https://t.co/JvRnbWajGY… https://t.co/BKhTfh5r6O,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
930875630832545792,Responding to Iran's earthquake: At least 407 died and 6700 others were injured https://t.co/QG34G20QhU https://t.co/jKefnG8yzu,informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
922648843233189888,"Mac Demarco Selling Signed Pressings For Puerto Rico â€¦ : https://t.co/w30Yvmd7h2 .,, https://t.co/n7UGYi7hxW",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
910130660869730304,#Researchpreneur #ScienceAlertsThe 2017 Hurricane Season Really Is More Intense Than‚Ä¶ https://t.co/e3iErcNb9e‚Ä¶ https://t.co/9gWHcxa9Fs,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
911795195368415232,#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG,informative,missing_or_found_people,missing_or_found_people,hurricane_maria
909893077426425858,Still waiting for my power to come back after irma ·Ω¢D https://t.co/G5GY97nDeI,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
928081531519762432,RT @StCharlesHS: @StCharlesHS Key Club organizing school wide donations to send to Puerto Rico https://t.co/dufj0rHR5O,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
909493161596260352,"Still haven't taken down the plywood from #Irma, I'm waiting to see what #Maria does. ὤF Pray she heads north after… https://t.co/fzbKjU4JRe",informative,other_relevant_information,other_relevant_information,hurricane_irma
909469758000697344,RT @ed_bleakney: Latest hurricane sat images Irma and Jose 9/10/2017 10:30 pm https://t.co/U6SwxfEI0F,informative,other_relevant_information,other_relevant_information,hurricane_irma
909690545735294977,There’s another threat coming from Harvey and Irma https://t.co/xHx6DMZXcM ^Salon https://t.co/tlcfWo0X4h,informative,other_relevant_information,other_relevant_information,hurricane_irma
904366441952034820,Harvey may have damaged one million cars https://t.co/Z0gRWoY2Sf #sky #news https://t.co/oE4URuRVcu,informative,vehicle_damage,infrastructure_and_utility_damage,hurricane_harvey
912294444778606593,The latest on Hurricane #Maria some impacts will be felt along the outer banks https://t.co/BAQMH2QQT8,informative,other_relevant_information,other_relevant_information,hurricane_maria
904356959037661184,"RT @UH_DSAES: New UH/Harvey updates. Check your email, Coogs. á½Ž5á½‹B 1/2 https://t.co/TL7SyPrgEZ",not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
919954206370549761,QMC News: 6 takeaways from the California wildfires https://t.co/zpGSOGfCva via @QuickMedClaims1 #QuickMedClaims https://t.co/cO6pJsvGo9,informative,other_relevant_information,other_relevant_information,california_wildfires
914343440527368192,Watch out UK! HERE COMES THE LEFT OVERS FROM HURRICANE MARIA. SHOULD BE QUITE A GALE. https://t.co/HhO4n6ZLIq,informative,other_relevant_information,other_relevant_information,hurricane_maria
909425490250944517,Lucky duck! 'Irma' sits on eggs even during hurricane-force winds https://t.co/ljDIwxPjB9 https://t.co/4NLltb0tFi,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
909799422518861824,Permitting fees for #Irma-related repairs have been waived. Contact us to report hurricane damage to start the repa… https://t.co/vqGzDHVuZy,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_irma
911983033477140480,#US #Wx #News/ CAT2 #HURRICANE #MARIA 21/1500Z Update from NHC and others https://t.co/FW3ii2thzT https://t.co/vmIchl6OOF,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
901684406665879552,Indy safety officer has tips for those with loved ones in Hurricane Harvey's path https://t.co/d835FfVI12 https://t.co/Xx68tlAhfz,informative,other_relevant_information,other_relevant_information,hurricane_harvey
923525251975262209,How U.S. Tax Policies are Responsible for Puerto Rico’s Financial Crisis https://t.co/Z7mrUvkCIu https://t.co/2FP06PcULv,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
905636995296354305,the-huffington-post|Irma Wreaks 'Absolute Devastation' On Barbuda|https://t.co/h41PMw9clN https://t.co/1mAmwAd74O,informative,other_relevant_information,other_relevant_information,hurricane_irma
906126990960451584,Tropical Storm Cindy: Birmingham Tornado Creation https://t.co/H0y9y7zqZz https://t.co/6uXVeF5RX3,informative,other_relevant_information,other_relevant_information,hurricane_harvey
909466389911654400,"RT @williamlegate: Yo Irma, right here. 26.6771° N, 80.0370° W https://t.co/X2OmF0MyjR",informative,other_relevant_information,other_relevant_information,hurricane_irma
912069255918735360,5pm Sunday #Maria update... cat 2 storm centered WELL EAST of the #Jacksonville #Florida coast... heading north. https://t.co/AgIvF2ZwVP,informative,other_relevant_information,other_relevant_information,hurricane_maria
870215735687225344,Violent wind Mora: Bangladesh anglers missing after tempest - https://t.co/zkee0xkUO1 https://t.co/6FzhlSGxef,informative,missing_or_found_people,not_humanitarian,srilanka_floods
910713192870961152,"Dominica, after Hurricane Maria. Trees stripped by wind then carried down the hills by floodwaters into the towns... https://t.co/ScKjUB5lu9",informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_maria
930058600160088065,Latest numbers emerging from earthquake that hit #Iran &amp; #Iraq - 211 dead &amp; 2504 injured in Iran https://t.co/VELDpduSWz,informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
904528601567158273,RT @HarryO1975: I'm not saying it's true... I'm not saying it's not... You never know. #Houston #HurricaneHarvey https://t.co/QCStvdVQRt,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
908342731616997376,"RT @BrumBites_: Duck breast, served with mango, carrot purÃ©e and coriander. From Harvey Nichols. https://t.co/X36fiZbhRK",not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
921032859850125313,"CALM is here with a California newt, also called a ""fire belly""! https://t.co/2lPVXnIijZ",not_informative,not_humanitarian,not_humanitarian,california_wildfires
910240814097248256,Marietta Woman Dies From Crash Involving Hurricane Irma Evacuees https://t.co/C9rsIJ9waE https://t.co/OSTcDp3ROa,informative,injured_or_dead_people,not_humanitarian,hurricane_irma
910534090759081985,"Mexico earthquake: Death toll soars, 30 pupils missing https://t.co/srWnjWhrtO https://t.co/MABRRXLeOw",informative,injured_or_dead_people,rescue_volunteering_or_donation_effort,mexico_earthquake
905630589276917760,RT @royalnorman: If Hurricane Irma's eye was over Phoenix. That's scary. #azfamily https://t.co/66OJtzoc07,informative,other_relevant_information,other_relevant_information,hurricane_irma
915036777080963072,Proud of our 17 airmen who deployed early this morning to aid in the #HurricaneMaria relief efforts. https://t.co/SG3Wk0XKC6,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
916204937113145344,"Readers sound off on voter registration, Puerto Rico and Weiner https://t.co/IuB6FWsQug https://t.co/ar1kb4PcoO",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
909917880120168448,RT @EdibleTomb: To all Cubans... stay strong comrades #irma https://t.co/dWKEFYFmPG,informative,other_relevant_information,other_relevant_information,hurricane_irma
909842257351790593,Pinhole eye of Hurricane #Maria is clearing out as the Cat. 3 storm intensifies https://t.co/U63zJNx3ze https://t.co/gJtqsJwhSM,informative,other_relevant_information,other_relevant_information,hurricane_irma
908879299502944257,"Texasmusicflood Harvey Relief Concert Sam Riggs Bart Crow Sunday, | https://t.co/MAAmYe8baH | #ConcertTickets https://t.co/WXyIchWrr4",not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
921343260076969985,There are still hundreds of thousands in Puerto Rico who don't have access to basic services https://t.co/APyNpI3oPC https://t.co/3jPcW8BDUX,informative,affected_individuals,affected_individuals,hurricane_maria
917828328475680768,'Public calamity' as California wildfires leave apocalyptic scenes in wine country https://t.co/MnBMbzXTNS https://t.co/K2yjhLF8zA,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,california_wildfires
908299502515363840,"Everything Compliance-Episode 17, Post-Harvey Edition, PartÂ I https://t.co/ydMMit0VE7 https://t.co/1x5LpOFUlQ",not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
913206186224357376,RT @achengardner: Sending supplies to Mexico to help with the earthquake relief. https://t.co/KpiABtjUMA,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,mexico_earthquake
910533037212893185,RT @JinesHatesYou: Juice=Juice sending love to Mexico after big earthquake. â¤#JJ_worldtour #Mexico #FuerzaMexico https://t.co/Rbc2gZZp1S,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
905316510935199745,"So #Trump's new NASA adm. is also a climate skeptic. See #Irma, #Harvey. https://t.co/8xmaWdFRkC https://t.co/aRP9U54RDk",not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
912102963686109184,"#Maria stays offshore, but a close enough brush to deliver Outer Banks tropical storm wind gusts w/beach erosion. https://t.co/D5VaHix6ey",informative,other_relevant_information,other_relevant_information,hurricane_maria
930293724990410752,"Iran-Iraq earthquake: 450 dead, 7,000 injured as Iranian rescue missions wind down https://t.co/IfAwYPwWeF https://t.co/EY1wzX6pa6",informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
908111238038675457,"Tornado Warning continues for Skyland NV, Lakeridge NV until 4:45 PM PDT https://t.co/zTARMkij39",informative,other_relevant_information,other_relevant_information,hurricane_harvey
908661734352842752,Check out our most recent newsletter! #njdistrict #LCMS #hurricaneharvey #hurricaneirma https://t.co/qKGjUV06Xe https://t.co/9suQ5iwDZQ,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
905647802918682626,RT @KUAdirect: The 8 p.m. forecast models continue to hold steady for Hurricane #Irma. #tropics https://t.co/6vxJOpOKhS,informative,other_relevant_information,other_relevant_information,hurricane_irma
920619851886006273,WATCH: North California Fire Doesn't Deter USPS Mailman From Delivering Post #firangi https://t.co/RsiROhLFfe https://t.co/nHiOVmLgHX,informative,other_relevant_information,other_relevant_information,california_wildfires
909416653347201024,Stop by your local @McD_Nashville's area to help Hurricane Harvey and Irma victims! Get all the information HERE:‚Ä¶ https://t.co/ukAuG3goJl,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_irma
904528383903621121,RT @GOPLeader: Just met with @GovAbbott. Congress is ready to act. #HurricaneHarvey #TexasStrong https://t.co/fmTD8T6uB5,informative,other_relevant_information,other_relevant_information,hurricane_harvey
923649563746897920,"The Windows background is on fire in California right now, believe In global warming yet lol https://t.co/vLiwIRxInW",informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,california_wildfires
909977356546318336,This Seventeen-Year-Old Rescued #Cattle by Helicopter During #Harvey ὀ4 Ὠ1https://t.co/ZLpscv2nqv https://t.co/0QbnamcDql,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
905631992183635968,"Porter devastated by Harvey's flooding, high winds https://t.co/vo7Phukj3g https://t.co/Ewu91k6si5",informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
909764306820112385,What Hurricane Irma Taught Me by Rebecca Sherry Eshraghi #Bahai https://t.co/qjlBLwg2PD https://t.co/nyAFcxE84M,informative,other_relevant_information,other_relevant_information,hurricane_irma
910534932094525440,Hurricane #Maria tracking toward the northern coast of Puerto Rico. Remains catastrophic Cat. 4. #18StormTracker https://t.co/5daUhA5ewm,informative,other_relevant_information,other_relevant_information,hurricane_maria
909833234317418502,RT @nwas: .@jjgerth - Clean IR Window Band 14 showing Hurricane #Irma as one of the mesoscale sectors.. #NWAS17 https://t.co/9VRLypBYwG,informative,other_relevant_information,other_relevant_information,hurricane_irma
906196156262338560,Volunteer effort still going strong as help continues to pour in for #Harvey and now #Irma @M25M_org https://t.co/RPPjcOl3kS,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
909822330649669632,Enjoy 25% Off Sitewide at https://t.co/yDS6TVvnpp with code: irma #marcoisland #bridge #sunrise https://t.co/OGdp3arDKU,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
909405083015827456,Chainsaw-toting nun helps with post-Irma cleanup https://t.co/1rARsj57cV #Irma #hurricane https://t.co/t2H3sB5lzP,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
908372323362893824,Irma and Harvey: How #retailers get involved when severe weather hits. From @NRFnews https://t.co/oJR88DXOzJ https://t.co/uc0LTR5S19,informative,other_relevant_information,other_relevant_information,hurricane_harvey
910701367550992386,My car lost against Hurricane Maria when 60ft palm tree fell on top of it! https://t.co/bmhN0OrIfX,informative,vehicle_damage,vehicle_damage,hurricane_maria
909473732116312064,"Harvey destroyed over 300,000 cars. Houstonians should not replace them https://t.co/Tw1ZDenFbO https://t.co/YpwPD0qJFn",informative,vehicle_damage,vehicle_damage,hurricane_harvey
909722974218895360,RT @focente: 90-100% of #Barbuda's structures &amp; infrastructure are destroyed #Irma ·Ω¢2 https://t.co/aHA2hTASTd,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_irma
909734364946210816,"#USnews How would Trump handle a terror attack? | Aziz Huq: His responses to Syria, North Korea and Hurricanes Harv‚Ä¶ https://t.co/9gql3ptzfi",not_informative,not_humanitarian,not_humanitarian,hurricane_irma
919741723349278726,I Am Buying More #wine To Show My #Solidarity To Those Affected By The #CaliforniaWildfires. https://t.co/yAdyZKwhRb https://t.co/VfqAwoHnj0,not_informative,not_humanitarian,not_humanitarian,california_wildfires
923580417038536704,"Recently deployed team members share their stories from Texas, Florida, Puerto Rico. Are all humble &amp; kind! https://t.co/HX0ReQE67G",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
909797460947509248,"Following Irma, @WARLOK1982 Release ""The Passion"" https://t.co/qltIKEuOqS https://t.co/iDFjaBXqxl",not_informative,not_humanitarian,not_humanitarian,hurricane_irma
914238423250083841,US photographer who shot Mexico earthquake in 1985 hurt in 2017's https://t.co/rXASUL1GPK https://t.co/43nD7R723b,informative,injured_or_dead_people,not_humanitarian,mexico_earthquake
909886507435139072,"Before Irma, AP Psych students got to build their own edible neurons! #ramsrise #NCSSBeTheBest https://t.co/dUohoYslEL",not_informative,not_humanitarian,not_humanitarian,hurricane_irma
911790421705142272,11pm Saturday Hurricane Maria winds of 115 mph Still forecasted to remain off of the coast rough surf likely https://t.co/Ip28dtye5z,informative,other_relevant_information,other_relevant_information,hurricane_maria
909813527409459200,"Hurricane Maria now a Cat 3, going for Cat 4. Can't imagine what this will do to Irma-ravaged areas. https://t.co/xwC6B1h4Qx",informative,other_relevant_information,other_relevant_information,hurricane_irma
910056725071433728,New NASA Photo From Space Shows Frightening Scale Of ... - https://t.co/fCIYo5n2PM #TrendingViralHub #Trending… https://t.co/6tlpZ5HPY0,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
874757401353740288,@MaleehaManzoor we have seen Cyclone Mora already https://t.co/uiBttlOtMh,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
879850586912550912,Podcast - A Hora da Morte EP 19 - Zombies Of Mora Tau https://t.co/p46OBwH65C #deathmetal https://t.co/4gg5zd8Mnl,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
871320379746394113,Sine Mora EX - PlayStation 4 https://t.co/qGkVaIEv7R #Sine #Mora #EX #- #PlayStatio https://t.co/05YRFEnxRY,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
909715026872762368,@jstar79 @atxwxgirl @lastcrazyhorn @tlm101 trees that fell near my apartment complex due to hurricane Irma! https://t.co/b9nkYGEdmk,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_irma
910265294370639873,"Brevard boats damaged, sunk by Hurricane Irma to take months to be removed https://t.co/XMW65MlXxY https://t.co/uJcR9mGSia",informative,vehicle_damage,vehicle_damage,hurricane_irma
920695992881737728,A pic of Donald Trump's tweet or retweet: https://t.co/6LQh9h7fmM https://t.co/ngNKzHnoE3,not_informative,not_humanitarian,not_humanitarian,california_wildfires
906257984606666753,Thank you ME community for your donations! #HurricaneHarvey #community @terraceparkelem @MJHSConnaughton https://t.co/A9ur4Eaati,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
919929232012095488,"KOB TV: New Mexico Musician Dies in California Wildfire, Let us Take Time to Mourn The Lossâ€¦ https://t.co/emxYSAVVfi https://t.co/FMKMGrm4Uq",informative,injured_or_dead_people,not_humanitarian,california_wildfires
908767293399695360,Stuff the bus for Harvey a big success!! @CJUSD_MAC @JerryAlmendarez @ColtonJUSD https://t.co/y2kGqovVKi,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
912207199568408576,Phoenix restaurant steps up to help Hurricane Maria victims in Puerto Rico https://t.co/tmLeeGmOIQ https://t.co/NQfgYV3vnG,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
921435552808828929,"@jaketapper @TheGoodGodAbove THE WHITE HOUSE 1600 PENNSYLVANIA AVE NW WASHINGTON, DC. 20500 MARK: FOR PUERTO RICO https://t.co/M2iuGdO0Uj",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
913363392706039808,"South Londoners, you can make #Dominica #HurricaneMaria relief donations here ὄ7ἿE until Sunday October 1st ὉAὉB❤️἞9἟2 https://t.co/1F3esvDNR0",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
904308749589983232,RT @KCCINews: In-state rivals come together to help victims of Harvey https://t.co/RzPrH1xOMN https://t.co/883oRJEelh,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
910794877788737537,Cell Phone Carriers Waive Fees to Help Earthquake Victims https://t.co/jfBKeV3QLd https://t.co/ofRcOeWmPa,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
909892895527854080,#IRMA NFL : Who's the best team in the AFC through two weeks? (via RichEisenShow) https://t.co/EcANRJy8a7 (via T‚Ä¶‚Ä¶ https://t.co/AvT4zaDfg1,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
910541826439786497,7.1 Magnitude Terremoto Earthquake Mexico 19/09/2017 https://t.co/AdDpfTsOaP https://t.co/Qr6swAcLrx,informative,other_relevant_information,other_relevant_information,mexico_earthquake
909476245112606720,#IRMA NFL : Mr. DrewBrees. And B_Cole16. And a Saints TOUCHDOWN! #GoSaints #NEvsNO https://t.co/NmYqgdiUIZ (via‚Ä¶‚Ä¶ https://t.co/04zT0qi9Zh,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
931771549685899264,"Less than 24 hours after the earthquake hit #Iraq, our mobile teams provided lifesaving... by #NiliMajumder https://t.co/f5cv1R0yvT",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,iraq_iran_earthquake
912153866669625345,Hurricane Maria--about 400 miles SE of NC--is weakening some tonight. No direct landfall expected for U.S. Coast. https://t.co/NTXYE2OcQs,informative,other_relevant_information,other_relevant_information,hurricane_maria
907996477942845440,Mega storms Harvey and Irma cause by global warming â€” scientists https://t.co/O7oQeiS5rV https://t.co/cvSF6MViO4,informative,other_relevant_information,other_relevant_information,hurricane_harvey
906946555676164096,We are Prepared!! Sucks to many Tornado warnings! https://t.co/vuFbvcfIXa,informative,other_relevant_information,other_relevant_information,hurricane_harvey
905700764043157504,Delta Plane Flew Straight Through Hurricane Irma and the Internet Couldn’t Look Away https://t.co/eFl75Nz2jf ^Time https://t.co/6n09pcdTky,informative,other_relevant_information,other_relevant_information,hurricane_irma
904525677696876544,#HurricaneHarvey Victim Relief - Ways you can help those effected by the storm. Click HERE: https://t.co/m13Lj10an2 https://t.co/lEf3HDxCyQ,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
904414202684637184,This picture doesn't even do this scene justice. I've never seen anything like this. á½¡4 #Harvey #wewillrebuild https://t.co/HqbYJdw827,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
914117407169380353,"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
909719440878530561,How the Internet Kept Humming During 2 Hurricanes https://t.co/TOOuLiwjPP https://t.co/rVKpt0aaPZ,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
911547016064278528,"Latest on Hurricane Maria, Best Elite Status, Unitedâ€™s 747 Farewell and More - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
921803413897216002,Volunteering &amp; dropping donations at Puerto Rico Rises with my own family &amp; @BuggMagnet fam #BuggbyDesign https://t.co/4wcoRDRqc9,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
910036558883024896,"Video: International Space Station flies over Hurricane Irma, Hurricane Jose https://t.co/BpegWNxl5r https://t.co/2hjNhpkLXS",informative,other_relevant_information,other_relevant_information,hurricane_irma
909494673454063617,Chiles graduate returns to volunteer during Irma evacuation https://t.co/7HoeR1nlSb https://t.co/CPehehvVZu,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_irma
923199375161151488,"#Leptospirosis cases rise in #PuertoRico, May become more prevalent - Outbreak News Today... https://t.co/zVMg2SK5qa https://t.co/evduYoRWU2",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
916186292379176960,Drop-off centers throughout Valley collecting items for Puerto Rico https://t.co/PO4RoUyjFO https://t.co/BG7R92r7Cq,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
914082667938897921,Leaning In. #Airmen from 502nd LRS load a #C17 ✈ with supplies for #HurricaneMaria... by #USVInews https://t.co/NCJqoCJ49E,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
910524067060609024,RT @BBGVisualData: Hushed Crews Listen for Survivors After Mexico Earthquake Toll Tops 200 https://t.co/skY2sAZoMT https://t.co/wDwMrlVp7y,informative,other_relevant_information,other_relevant_information,mexico_earthquake
919578094398144513,During our Summer long research on the #IRCURVE The Great Basin Inhale and Exhale was noted https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw,not_informative,not_humanitarian,not_humanitarian,california_wildfires
912331666504351744,CNN La Paz iReporter News Syndication Mexico earthquake: Search for victims continues https://t.co/pFA7GtfPaz https://t.co/2Hg8utwDzh,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,mexico_earthquake
878730660785127424,It's the wee mans birthday the mora and a family friend made this cake for us https://t.co/bTCoiOTwPp,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
920352459297558529,California wildfire hero dodged debris with disabledÂ roommate https://t.co/9rFTxP3oXv https://t.co/3NJmwfhc2o,informative,affected_individuals,affected_individuals,california_wildfires
909841481971716097,Sioux Honey Association Co-Op wrapping up their Share a Little Sweetness tour of US in Sioux City. Holding a diaper‚Ä¶ https://t.co/2xtXTeJDap,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
921354606315175936,Justice Or Else Committee on WVON Radio; Schools Without Borders Support Puerto Rico https://t.co/KG4c8FdYEM https://t.co/uN4dGB4oyN,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
921538011514404865,Puerto Rico power: Massive logistics challenge: The commander of the U.S. A.. #usa #news https://t.co/sVpxUAec71 https://t.co/AdSBBaeo2h,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
910720476569391104,HURRICANE MARIA..... NOW A CAT 2&gt;&gt;&gt; BE SAFE! &lt;3 https://t.co/YVZqqYJnWr,informative,other_relevant_information,other_relevant_information,hurricane_maria
906911279805280259,#BREAKING: Tornado Watch for #UCF and most of Florida through midnight. #IrmaUCF #HurricaneIrma https://t.co/I5FU1lOyVL,informative,other_relevant_information,other_relevant_information,hurricane_harvey
904314711721869312,RT @RACERmag: Video: @jack_harvey42 on @IndyCar road course debut at @WGI https://t.co/sNT8eZ5XbM https://t.co/oPUZDBCnre,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
904291964266446848,Waiting for Answers in Corpus Christi https://t.co/DoPhFlKa6C https://t.co/W247WnujsF,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
918097508399828992,@realDonaldTrump Not everyone gets to stand...and California is on fire. You might want to mention that #Moron https://t.co/ZBE0lO2piv,not_informative,not_humanitarian,not_humanitarian,california_wildfires
930725990371905536,"Iran’s deadly earthquake toll rises to 600 killed, 9388 injured in #KERMANSHAH &amp; #SERPOLRZEHAB KURDISTAN. https://t.co/jhIPylVfWB",informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
909787305954758656,Hurricane Irma Blasts Into The Record Books With Lasting Intensity: https://t.co/DjGVBxwCng https://t.co/QYEZqUMtmt,informative,other_relevant_information,other_relevant_information,hurricane_irma
