tweet_id,original_english,translated_thai,true_text_info,true_text_human,image_human,disaster_source
909977356546318336,This Seventeen-Year-Old Rescued #Cattle by Helicopter During #Harvey ὀ4 Ὠ1https://t.co/ZLpscv2nqv https://t.co/0QbnamcDql,วัยรุ่นอายุ 17 ปีคนนี้ใช้เฮลิคอปเตอร์ช่วยวัวที่ติดน้ำท่วมช่วงพายุ Harvey,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
905631992183635968,"Porter devastated by Harvey's flooding, high winds https://t.co/vo7Phukj3g https://t.co/Ewu91k6si5",พอร์ตเตอร์อ่วมหนัก น้ำท่วมสูงแถมลมแรงมากจากพายุฮาร์วีย์ https://t.co/vo7Phukj3g https://t.co/Ewu91k6si5,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
909764306820112385,What Hurricane Irma Taught Me by Rebecca Sherry Eshraghi #Bahai https://t.co/qjlBLwg2PD https://t.co/nyAFcxE84M,บทเรียนที่ได้จากพายุเฮอริเคนเออร์มา โดย Rebecca Sherry Eshraghi #Bahai https://t.co/qjlBLwg2PD https://t.co/nyAFcxE84M,informative,other_relevant_information,other_relevant_information,hurricane_irma
910534932094525440,Hurricane #Maria tracking toward the northern coast of Puerto Rico. Remains catastrophic Cat. 4. #18StormTracker https://t.co/5daUhA5ewm,พายุเฮอริเคน #Maria กำลังเคลื่อนตัวเข้าหาชายฝั่งทางตอนเหนือของเปอร์โตริโก ความรุนแรงยังอยู่ที่ระดับ 4 ถือว่าอันตรายมาก #18StormTracker,informative,other_relevant_information,other_relevant_information,hurricane_maria
909833234317418502,RT @nwas: .@jjgerth - Clean IR Window Band 14 showing Hurricane #Irma as one of the mesoscale sectors.. #NWAS17 https://t.co/9VRLypBYwG,ภาพถ่ายดาวเทียมอินฟราเรดช่องสัญญาณ 14 เห็นพายุเฮอริเคน Irma ชัดเจนในพื้นที่เฝ้าระวัง #Irma #NWAS17,informative,other_relevant_information,other_relevant_information,hurricane_irma
906196156262338560,Volunteer effort still going strong as help continues to pour in for #Harvey and now #Irma @M25M_org https://t.co/RPPjcOl3kS,อาสาสมัครยังคงทำงานกันเต็มที่ ความช่วยเหลือจากหลายทางยังหลั่งไหลเข้ามาช่วยทั้งผู้ประสบภัยจากพายุฮาร์วีย์และเออร์มา @M25M_org https://t.co/RPPjcOl3kS,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
909822330649669632,Enjoy 25% Off Sitewide at https://t.co/yDS6TVvnpp with code: irma #marcoisland #bridge #sunrise https://t.co/OGdp3arDKU,ลด 25% ทั้งเว็บที่ https://t.co/yDS6TVvnpp ใช้โค้ด: irma #marcoisland #bridge #sunrise https://t.co/OGdp3arDKU,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
909405083015827456,Chainsaw-toting nun helps with post-Irma cleanup https://t.co/1rARsj57cV #Irma #hurricane https://t.co/t2H3sB5lzP,แม่ชีถือเลื่อยยนต์มาช่วยเคลียร์พื้นที่หลังพายุเออร์มาพัดถล่ม,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
908372323362893824,Irma and Harvey: How #retailers get involved when severe weather hits. From @NRFnews https://t.co/oJR88DXOzJ https://t.co/uc0LTR5S19,Irma กับ Harvey: ร้านค้าปลีกมีส่วนร่วมยังไงบ้างตอนเกิดภัยพิบัติรุนแรง อ่านต่อจาก @NRFnews https://t.co/oJR88DXOzJ https://t.co/uc0LTR5S19,informative,other_relevant_information,other_relevant_information,hurricane_harvey
910701367550992386,My car lost against Hurricane Maria when 60ft palm tree fell on top of it! https://t.co/bmhN0OrIfX,รถพังยับเพราะพายุมาเรีย ต้นปาล์มสูง 60 ฟุตล้มทับเต็มๆ https://t.co/bmhN0OrIfX,informative,vehicle_damage,vehicle_damage,hurricane_maria
909473732116312064,"Harvey destroyed over 300,000 cars. Houstonians should not replace them https://t.co/Tw1ZDenFbO https://t.co/YpwPD0qJFn","พายุฮาร์วีย์ทำรถพังไปกว่า 300,000 คัน คนในพื้นที่ไม่ควรซื้อรถใหม่มาแทนช่วงนี้ https://t.co/Tw1ZDenFbO https://t.co/YpwPD0qJFn",informative,vehicle_damage,vehicle_damage,hurricane_harvey
909722974218895360,RT @focente: 90-100% of #Barbuda's structures &amp; infrastructure are destroyed #Irma ·Ω¢2 https://t.co/aHA2hTASTd,90-100% ของอาคารบ้านเรือนและโครงสร้างพื้นฐานในบาร์บูดาพังยับเยินจากพายุเออร์มา,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_irma
909734364946210816,"#USnews How would Trump handle a terror attack? | Aziz Huq: His responses to Syria, North Korea and Hurricanes Harv‚Ä¶ https://t.co/9gql3ptzfi",#ข่าวสหรัฐ ทรัมป์จะรับมือเหตุการณ์ก่อการร้ายยังไง? | Aziz Huq: ดูจากวิธีที่เขาตอบโต้ซีเรีย เกาหลีเหนือ และเหตุพายุเฮอริเคนฮาร์วีย์ https://t.co/9gql3ptzfi,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
919741723349278726,I Am Buying More #wine To Show My #Solidarity To Those Affected By The #CaliforniaWildfires. https://t.co/yAdyZKwhRb https://t.co/VfqAwoHnj0,กำลังซื้อไวน์เพิ่มเพื่อแสดงพลังสนับสนุนคนที่ได้รับผลกระทบจากไฟป่าในแคลิฟอร์เนีย #CaliforniaWildfires,not_informative,not_humanitarian,not_humanitarian,california_wildfires
923580417038536704,"Recently deployed team members share their stories from Texas, Florida, Puerto Rico. Are all humble &amp; kind! https://t.co/HX0ReQE67G",ทีมที่เพิ่งลงพื้นที่ไปช่วยงานที่เชียงราย สุราษฎร์ฯ และอุบลฯ กลับมาเล่าประสบการณ์ให้ฟัง ทุกคนถ่อมตัวและน่ารักมาก https://t.co/HX0ReQE67G,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
909797460947509248,"Following Irma, @WARLOK1982 Release ""The Passion"" https://t.co/qltIKEuOqS https://t.co/iDFjaBXqxl","หลังจากพายุเออร์มาผ่านไป @WARLOK1982 ได้ปล่อยเพลง ""The Passion"" ออกมาแล้ว https://t.co/qltIKEuOqS https://t.co/iDFjaBXqxl",not_informative,not_humanitarian,not_humanitarian,hurricane_irma
914238423250083841,US photographer who shot Mexico earthquake in 1985 hurt in 2017's https://t.co/rXASUL1GPK https://t.co/43nD7R723b,ช่างภาพชาวอเมริกันที่เคยถ่ายภาพเหตุการณ์แผ่นดินไหวที่เม็กซิโกเมื่อปี 1985 ได้รับบาดเจ็บจากเหตุแผ่นดินไหวครั้งล่าสุดปี 2017,informative,injured_or_dead_people,not_humanitarian,mexico_earthquake
909886507435139072,"Before Irma, AP Psych students got to build their own edible neurons! #ramsrise #NCSSBeTheBest https://t.co/dUohoYslEL",ก่อนพายุเออร์มาจะเข้า นักเรียนวิชาจิตวิทยา AP ได้ลองทำโมเดลเซลล์ประสาทกินได้ด้วย! #ramsrise #NCSSBeTheBest https://t.co/dUohoYslEL,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
911790421705142272,11pm Saturday Hurricane Maria winds of 115 mph Still forecasted to remain off of the coast rough surf likely https://t.co/Ip28dtye5z,23.00 น. วันเสาร์ พายุเฮอริเคนมาเรียความเร็วลม 115 ไมล์ต่อชั่วโมง คาดว่ายังคงเคลื่อนตัวอยู่นอกชายฝั่ง ระวังคลื่นลมแรง https://t.co/Ip28dtye5z,informative,other_relevant_information,other_relevant_information,hurricane_maria
909813527409459200,"Hurricane Maria now a Cat 3, going for Cat 4. Can't imagine what this will do to Irma-ravaged areas. https://t.co/xwC6B1h4Qx",พายุมาเรียตอนนี้เป็นระดับ 3 แล้ว และกำลังจะทวีความรุนแรงไปถึงระดับ 4 ไม่อยากจะคิดเลยว่าพื้นที่ที่เพิ่งโดนพายุเออร์ม่าถล่มไปจะเจออะไรอีกบ้าง https://t.co/xwC6B1h4Qx,informative,other_relevant_information,other_relevant_information,hurricane_irma
910056725071433728,New NASA Photo From Space Shows Frightening Scale Of ... - https://t.co/fCIYo5n2PM #TrendingViralHub #Trending… https://t.co/6tlpZ5HPY0,ภาพถ่ายใหม่จากนาซ่าเผยให้เห็นความน่ากลัวของ... - https://t.co/fCIYo5n2PM #TrendingViralHub #Trending… https://t.co/6tlpZ5HPY0,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
874757401353740288,@MaleehaManzoor we have seen Cyclone Mora already https://t.co/uiBttlOtMh,@MaleehaManzoor เราเจอพายุไซโคลนโมรากันไปแล้วนะ https://t.co/uiBttlOtMh,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
879850586912550912,Podcast - A Hora da Morte EP 19 - Zombies Of Mora Tau https://t.co/p46OBwH65C #deathmetal https://t.co/4gg5zd8Mnl,พอดแคสต์ - A Hora da Morte EP 19 - Zombies Of Mora Tau https://t.co/p46OBwH65C #deathmetal https://t.co/4gg5zd8Mnl,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
871320379746394113,Sine Mora EX - PlayStation 4 https://t.co/qGkVaIEv7R #Sine #Mora #EX #- #PlayStatio https://t.co/05YRFEnxRY,Sine Mora EX - PlayStation 4 https://t.co/qGkVaIEv7R #Sine #Mora #EX #- #PlayStatio https://t.co/05YRFEnxRY,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
909715026872762368,@jstar79 @atxwxgirl @lastcrazyhorn @tlm101 trees that fell near my apartment complex due to hurricane Irma! https://t.co/b9nkYGEdmk,ต้นไม้ล้มแถวหอพักเราเพราะพายุ Irma! https://t.co/b9nkYGEdmk,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_irma
910265294370639873,"Brevard boats damaged, sunk by Hurricane Irma to take months to be removed https://t.co/XMW65MlXxY https://t.co/uJcR9mGSia",เรือที่พังและจมจากพายุเออร์มาแถวเบรวาร์ด ต้องใช้เวลาอีกหลายเดือนกว่าจะกู้ขึ้นมาได้หมด,informative,vehicle_damage,vehicle_damage,hurricane_irma
920695992881737728,A pic of Donald Trump's tweet or retweet: https://t.co/6LQh9h7fmM https://t.co/ngNKzHnoE3,รูปทวีตหรือรีทวีตของโดนัลด์ ทรัมป์: https://t.co/6LQh9h7fmM https://t.co/ngNKzHnoE3,not_informative,not_humanitarian,not_humanitarian,california_wildfires
906257984606666753,Thank you ME community for your donations! #HurricaneHarvey #community @terraceparkelem @MJHSConnaughton https://t.co/A9ur4Eaati,ขอบคุณทุกคนในชุมชน ME มากที่ช่วยกันบริจาคเข้ามา! #HurricaneHarvey #community @terraceparkelem @MJHSConnaughton https://t.co/A9ur4Eaati,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
919929232012095488,"KOB TV: New Mexico Musician Dies in California Wildfire, Let us Take Time to Mourn The Lossâ€¦ https://t.co/emxYSAVVfi https://t.co/FMKMGrm4Uq",KOB TV: นักดนตรีจากนิวเม็กซิโกเสียชีวิตจากเหตุไฟป่าในแคลิฟอร์เนีย ขอร่วมไว้อาลัยให้กับการสูญเสียครั้งนี้ด้วย... https://t.co/emxYSAVVfi https://t.co/FMKMGrm4Uq,informative,injured_or_dead_people,not_humanitarian,california_wildfires
908767293399695360,Stuff the bus for Harvey a big success!! @CJUSD_MAC @JerryAlmendarez @ColtonJUSD https://t.co/y2kGqovVKi,กิจกรรม Stuff the bus ช่วยผู้ประสบภัยพายุ Harvey ประสบความสำเร็จมาก!! @CJUSD_MAC @JerryAlmendarez @ColtonJUSD https://t.co/y2kGqovVKi,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
912207199568408576,Phoenix restaurant steps up to help Hurricane Maria victims in Puerto Rico https://t.co/tmLeeGmOIQ https://t.co/NQfgYV3vnG,ร้านอาหารในฟีนิกซ์ยื่นมือเข้ามาช่วยผู้ประสบภัยพายุเฮอริเคนมาเรียในเปอร์โตริโกแล้ว https://t.co/tmLeeGmOIQ https://t.co/NQfgYV3vnG,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
921435552808828929,"@jaketapper @TheGoodGodAbove THE WHITE HOUSE 1600 PENNSYLVANIA AVE NW WASHINGTON, DC. 20500 MARK: FOR PUERTO RICO https://t.co/M2iuGdO0Uj","@jaketapper @TheGoodGodAbove ทำเนียบขาว 1600 Pennsylvania Ave NW Washington, DC 20500 จ่าหน้าซอง: สำหรับเปอร์โตริโก https://t.co/M2iuGdO0Uj",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
913363392706039808,"South Londoners, you can make #Dominica #HurricaneMaria relief donations here ὄ7ἿE until Sunday October 1st ὉAὉB❤️἞9἟2 https://t.co/1F3esvDNR0",ชาวลอนดอนใต้ ใครอยากบริจาคช่วยผู้ประสบภัยพายุเฮอริเคนมาเรียที่โดมินิกา สามารถไปบริจาคได้ที่นี่ถึงวันอาทิตย์ที่ 1 ตุลาคมนี้ https://t.co/1F3esvDNR0,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
904308749589983232,RT @KCCINews: In-state rivals come together to help victims of Harvey https://t.co/RzPrH1xOMN https://t.co/883oRJEelh,คู่แข่งในพื้นที่หันมาจับมือกันเพื่อช่วยเหลือผู้ประสบภัยจากพายุฮาร์วีย์แล้ว,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
910794877788737537,Cell Phone Carriers Waive Fees to Help Earthquake Victims https://t.co/jfBKeV3QLd https://t.co/ofRcOeWmPa,ค่ายมือถือยกเว้นค่าบริการให้ผู้ประสบภัยแผ่นดินไหวแล้ว https://t.co/jfBKeV3QLd https://t.co/ofRcOeWmPa,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
909892895527854080,#IRMA NFL : Who's the best team in the AFC through two weeks? (via RichEisenShow) https://t.co/EcANRJy8a7 (via T‚Ä¶‚Ä¶ https://t.co/AvT4zaDfg1,#IRMA NFL : ผ่านไป 2 สัปดาห์ ทีมไหนฟอร์มดีที่สุดในสาย AFC? (จาก RichEisenShow) https://t.co/EcANRJy8a7 (จาก T…… https://t.co/AvT4zaDfg1,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
910541826439786497,7.1 Magnitude Terremoto Earthquake Mexico 19/09/2017 https://t.co/AdDpfTsOaP https://t.co/Qr6swAcLrx,แผ่นดินไหวขนาด 7.1 ที่เม็กซิโก วันที่ 19/09/2017 https://t.co/AdDpfTsOaP https://t.co/Qr6swAcLrx,informative,other_relevant_information,other_relevant_information,mexico_earthquake
909476245112606720,#IRMA NFL : Mr. DrewBrees. And B_Cole16. And a Saints TOUCHDOWN! #GoSaints #NEvsNO https://t.co/NmYqgdiUIZ (via‚Ä¶‚Ä¶ https://t.co/04zT0qi9Zh,#IRMA NFL : Drew Brees กับ B_Cole16 จัดไปหนึ่งทัชดาวน์แล้ว! #GoSaints #NEvsNO,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
931771549685899264,"Less than 24 hours after the earthquake hit #Iraq, our mobile teams provided lifesaving... by #NiliMajumder https://t.co/f5cv1R0yvT",ไม่ถึง 24 ชั่วโมงหลังเกิดแผ่นดินไหวในอิรัก ทีมหน่วยเคลื่อนที่ของเราเข้าไปให้ความช่วยเหลือชีวิตเบื้องต้นแล้ว โดย Nili Majumder https://t.co/f5cv1R0yvT,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,iraq_iran_earthquake
912153866669625345,Hurricane Maria--about 400 miles SE of NC--is weakening some tonight. No direct landfall expected for U.S. Coast. https://t.co/NTXYE2OcQs,พายุเฮอริเคนมาเรียที่อยู่ห่างจากนอร์ทแคโรไลนาไปทางตะวันออกเฉียงใต้ประมาณ 400 ไมล์ กำลังอ่อนกำลังลงบ้างแล้วคืนนี้ คาดว่าจะไม่เคลื่อนตัวขึ้นฝั่งสหรัฐฯ โดยตรง https://t.co/NTXYE2OcQs,informative,other_relevant_information,other_relevant_information,hurricane_maria
907996477942845440,Mega storms Harvey and Irma cause by global warming â€” scientists https://t.co/O7oQeiS5rV https://t.co/cvSF6MViO4,นักวิทยาศาสตร์ชี้ พายุใหญ่ระดับฮาร์วีย์และเออร์มา เกิดจากภาวะโลกร้อน https://t.co/O7oQeiS5rV https://t.co/cvSF6MViO4,informative,other_relevant_information,other_relevant_information,hurricane_harvey
906946555676164096,We are Prepared!! Sucks to many Tornado warnings! https://t.co/vuFbvcfIXa,เตรียมพร้อมรับมือเต็มที่!! แจ้งเตือนพายุทอร์นาโดบ่อยเกินไปแล้วนะเนี่ย https://t.co/vuFbvcfIXa,informative,other_relevant_information,other_relevant_information,hurricane_harvey
905700764043157504,Delta Plane Flew Straight Through Hurricane Irma and the Internet Couldn’t Look Away https://t.co/eFl75Nz2jf ^Time https://t.co/6n09pcdTky,เครื่องบินสายการบินเดลต้าบินฝ่าพายุเฮอริเคนเออร์มาเข้าไปตรงๆ จนคนในเน็ตหยุดดูไม่ได้เลย https://t.co/eFl75Nz2jf ^Time https://t.co/6n09pcdTky,informative,other_relevant_information,other_relevant_information,hurricane_irma
904525677696876544,#HurricaneHarvey Victim Relief - Ways you can help those effected by the storm. Click HERE: https://t.co/m13Lj10an2 https://t.co/lEf3HDxCyQ,#ช่วยผู้ประสบภัยพายุ รวมช่องทางช่วยเหลือคนที่ได้รับผลกระทบจากพายุ คลิกที่นี่: https://t.co/m13Lj10an2 https://t.co/lEf3HDxCyQ,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
904414202684637184,This picture doesn't even do this scene justice. I've never seen anything like this. á½¡4 #Harvey #wewillrebuild https://t.co/HqbYJdw827,รูปนี้ยังถ่ายทอดความจริงออกมาได้ไม่หมดเลย ไม่เคยเห็นอะไรแบบนี้มาก่อนจริงๆ #น้ำท่วม #เราจะผ่านมันไปด้วยกัน,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
914117407169380353,"M2.2 #earthquake 85mi SW of #Yuma, AZ at 05:15am. 39mi SW of Alberto Oviedo Mota, Mexico â€” https://t.co/PI5szOvh4B https://t.co/avcZNyvMFN",แผ่นดินไหวขนาด 2.2 ทางตะวันตกเฉียงใต้ของเมืองยูมา รัฐแอริโซนา 85 ไมล์ เมื่อเวลา 05:15 น. ห่างจากเมืองอัลเบอร์โต โอเวียโด โมตา ประเทศเม็กซิโก ไปทางตะวันตกเฉียงใต้ 39 ไมล์,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
909719440878530561,How the Internet Kept Humming During 2 Hurricanes https://t.co/TOOuLiwjPP https://t.co/rVKpt0aaPZ,เน็ตยังใช้งานได้ปกติได้ยังไงในช่วงที่พายุเข้า 2 ลูก https://t.co/TOOuLiwjPP https://t.co/rVKpt0aaPZ,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
911547016064278528,"Latest on Hurricane Maria, Best Elite Status, Unitedâ€™s 747 Farewell and More - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A","อัปเดตสถานการณ์พายุเฮอริเคนมาเรีย, สถานะสมาชิก Best Elite, การอำลาเครื่องบิน 747 ของสายการบินยูไนเต็ด และอื่นๆ เพิ่มเติม - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A",not_informative,not_humanitarian,not_humanitarian,hurricane_maria
921803413897216002,Volunteering &amp; dropping donations at Puerto Rico Rises with my own family &amp; @BuggMagnet fam #BuggbyDesign https://t.co/4wcoRDRqc9,มาช่วยงานอาสาและเอาของบริจาคไปส่งที่ Puerto Rico Rises กับครอบครัวตัวเองแล้วก็ครอบครัว @BuggMagnet #BuggbyDesign,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
910036558883024896,"Video: International Space Station flies over Hurricane Irma, Hurricane Jose https://t.co/BpegWNxl5r https://t.co/2hjNhpkLXS",คลิปจากสถานีอวกาศนานาชาติ เห็นพายุเฮอริเคนเออร์มากับโฮเซชัดมาก https://t.co/BpegWNxl5r https://t.co/2hjNhpkLXS,informative,other_relevant_information,other_relevant_information,hurricane_irma
909494673454063617,Chiles graduate returns to volunteer during Irma evacuation https://t.co/7HoeR1nlSb https://t.co/CPehehvVZu,ศิษย์เก่าโรงเรียนไชลส์กลับมาเป็นอาสาสมัครช่วยอพยพช่วงพายุเออร์มา https://t.co/7HoeR1nlSb https://t.co/CPehehvVZu,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_irma
923199375161151488,"#Leptospirosis cases rise in #PuertoRico, May become more prevalent - Outbreak News Today... https://t.co/zVMg2SK5qa https://t.co/evduYoRWU2",#โรคฉี่หนู ระบาดหนักขึ้นในเปอร์โตริโก มีแนวโน้มจะกระจายตัวเป็นวงกว้างมากขึ้น - Outbreak News Today... https://t.co/zVMg2SK5qa https://t.co/evduYoRWU2,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
916186292379176960,Drop-off centers throughout Valley collecting items for Puerto Rico https://t.co/PO4RoUyjFO https://t.co/BG7R92r7Cq,จุดรับบริจาคของทั่วทั้งหุบเขาเปิดรับสิ่งของเพื่อช่วยเหลือผู้ประสบภัยที่เปอร์โตริโกแล้ว https://t.co/PO4RoUyjFO https://t.co/BG7R92r7Cq,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
914082667938897921,Leaning In. #Airmen from 502nd LRS load a #C17 ✈ with supplies for #HurricaneMaria... by #USVInews https://t.co/NCJqoCJ49E,ทหารอากาศจากกองพันส่งกำลังบำรุงที่ 502 กำลังช่วยกันลำเลียงเสบียงขึ้นเครื่องบิน C-17 เพื่อนำไปช่วยเหลือผู้ประสบภัยพายุเฮอริเคนมาเรีย,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
910524067060609024,RT @BBGVisualData: Hushed Crews Listen for Survivors After Mexico Earthquake Toll Tops 200 https://t.co/skY2sAZoMT https://t.co/wDwMrlVp7y,ทีมกู้ภัยต้องเงียบเสียงเพื่อฟังเสียงผู้รอดชีวิต หลังยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวในเม็กซิโกพุ่งเกิน 200 คนแล้ว,informative,other_relevant_information,other_relevant_information,mexico_earthquake
919578094398144513,During our Summer long research on the #IRCURVE The Great Basin Inhale and Exhale was noted https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw,ระหว่างทำวิจัยช่วงฤดูร้อนเกี่ยวกับ #IRCURVE พบปรากฏการณ์ The Great Basin Inhale and Exhale แล้ว https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw,not_informative,not_humanitarian,not_humanitarian,california_wildfires
912331666504351744,CNN La Paz iReporter News Syndication Mexico earthquake: Search for victims continues https://t.co/pFA7GtfPaz https://t.co/2Hg8utwDzh,ข่าวแผ่นดินไหวที่เม็กซิโก: ตอนนี้ยังคงเร่งค้นหาผู้ประสบภัยอยู่ https://t.co/pFA7GtfPaz https://t.co/2Hg8utwDzh,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,mexico_earthquake
878730660785127424,It's the wee mans birthday the mora and a family friend made this cake for us https://t.co/bTCoiOTwPp,พรุ่งนี้วันเกิดลูกชาย เพื่อนครอบครัวทำเค้กนี้มาให้ https://t.co/bTCoiOTwPp,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
920352459297558529,California wildfire hero dodged debris with disabledÂ roommate https://t.co/9rFTxP3oXv https://t.co/3NJmwfhc2o,ฮีโร่เหตุไฟป่าที่แคลิฟอร์เนียฝ่ากองเศษซากปรักหักพังออกมาพร้อมกับรูมเมทที่พิการได้สำเร็จ https://t.co/9rFTxP3oXv https://t.co/3NJmwfhc2o,informative,affected_individuals,affected_individuals,california_wildfires
909841481971716097,Sioux Honey Association Co-Op wrapping up their Share a Little Sweetness tour of US in Sioux City. Holding a diaper‚Ä¶ https://t.co/2xtXTeJDap,Sioux Honey Association Co-Op กำลังปิดท้ายกิจกรรม Share a Little Sweetness ที่ตระเวนไปทั่วสหรัฐฯ ที่เมืองซูซิตี้ ในมือถือผ้าอ้อมอยู่... https://t.co/2xtXTeJDap,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
921354606315175936,Justice Or Else Committee on WVON Radio; Schools Without Borders Support Puerto Rico https://t.co/KG4c8FdYEM https://t.co/uN4dGB4oyN,คณะกรรมการ Justice Or Else ออกรายการวิทยุ WVON พูดถึงเรื่องกลุ่ม Schools Without Borders ที่เข้าไปช่วยสนับสนุนเปอร์โตริโก https://t.co/KG4c8FdYEM https://t.co/uN4dGB4oyN,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
921538011514404865,Puerto Rico power: Massive logistics challenge: The commander of the U.S. A.. #usa #news https://t.co/sVpxUAec71 https://t.co/AdSBBaeo2h,สถานการณ์ไฟฟ้าในเปอร์โตริโกถือเป็นความท้าทายด้านการขนส่งครั้งใหญ่ ผู้บัญชาการกองทัพสหรัฐฯ กำลังเร่งจัดการอยู่,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
910720476569391104,HURRICANE MARIA..... NOW A CAT 2&gt;&gt;&gt; BE SAFE! &lt;3 https://t.co/YVZqqYJnWr,พายุเฮอริเคนมาเรีย ตอนนี้ความรุนแรงระดับ 2 แล้ว ขอให้ทุกคนปลอดภัยนะ,informative,other_relevant_information,other_relevant_information,hurricane_maria
906911279805280259,#BREAKING: Tornado Watch for #UCF and most of Florida through midnight. #IrmaUCF #HurricaneIrma https://t.co/I5FU1lOyVL,#ด่วน ประกาศเฝ้าระวังพายุทอร์นาโดในพื้นที่มหาวิทยาลัยและพื้นที่ส่วนใหญ่ของฟลอริดาจนถึงเที่ยงคืนนี้ #IrmaUCF #HurricaneIrma,informative,other_relevant_information,other_relevant_information,hurricane_harvey
904314711721869312,RT @RACERmag: Video: @jack_harvey42 on @IndyCar road course debut at @WGI https://t.co/sNT8eZ5XbM https://t.co/oPUZDBCnre,คลิปวิดีโอ: Jack Harvey กับการลงแข่ง IndyCar บนสนาม Road Course ครั้งแรกที่ Watkins Glen https://t.co/sNT8eZ5XbM https://t.co/oPUZDBCnre,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
904291964266446848,Waiting for Answers in Corpus Christi https://t.co/DoPhFlKa6C https://t.co/W247WnujsF,รอฟังข่าวคราวความคืบหน้าที่คอร์ปัสคริสตี https://t.co/DoPhFlKa6C https://t.co/W247WnujsF,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
918097508399828992,@realDonaldTrump Not everyone gets to stand...and California is on fire. You might want to mention that #Moron https://t.co/ZBE0lO2piv,@realDonaldTrump ไม่ใช่ทุกคนที่จะได้ยืนเฉยๆ นะ... ตอนนี้ไฟกำลังไหม้ที่แคลิฟอร์เนีย สนใจพูดถึงเรื่องนี้บ้างไหม #ไอ้งั่ง,not_informative,not_humanitarian,not_humanitarian,california_wildfires
930725990371905536,"Iran’s deadly earthquake toll rises to 600 killed, 9388 injured in #KERMANSHAH &amp; #SERPOLRZEHAB KURDISTAN. https://t.co/jhIPylVfWB","ยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวรุนแรงที่อิหร่านเพิ่มเป็น 600 คนแล้ว ส่วนผู้บาดเจ็บอยู่ที่ 9,388 คน ในพื้นที่เคอร์มันชาห์และซาร์โพล-เอ-ซาฮับ เขตเคอร์ดิสถาน",informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
